3,37.357,1.000,21.358,21.773,21.773,1762807034432
1,1.000,1.000,1.000,1.000,1.000,1762807034456
2,1.000,1.000,1.000,1.000,1.000,1762807034456
3,37.685,1.000,21.773,22.122,22.122,1762807034456
1,1.000,1.000,1.000,1.000,1.000,1762807034477
2,1.000,1.000,1.000,1.000,1.000,1762807034477
3,37.948,1.000,22.122,22.413,22.413,1762807034477
1,1.000,1.000,1.000,1.000,1.000,1762807034497
2,1.000,1.000,1.000,1.000,1.000,1762807034497
3,38.559,1.000,22.413,23.125,23.125,1762807034497
1,1.000,1.000,1.000,1.000,1.000,1762807034613
2,1.000,1.000,1.000,1.000,1.000,1762807034613
3,39.647,1.000,23.125,24.524,24.524,1762807034613
1,1.000,1.000,1.000,1.000,1.000,1762807034637
2,1.000,1.000,1.000,1.000,1.000,1762807034637
3,40.518,1.000,24.524,25.765,25.765,1762807034637
1,1.000,1.000,1.000,1.000,1.000,1762807034662
2,1.000,1.000,1.000,1.000,1.000,1762807034662
3,40.814,1.000,25.765,26.212,26.212,1762807034662
1,1.000,1.000,1.000,1.000,1.000,1762807034682
2,1.000,1.000,1.000,1.000,1.000,1762807034682
3,41.051,1.000,26.212,26.578,26.578,1762807034682
1,1.000,1.000,1.000,1.000,1.000,1762807034702
2,1.000,1.000,1.000,1.000,1.000,1762807034702
3,41.241,1.000,26.578,26.877,26.877,1762807034702
1,1.000,1.000,1.000,1.000,1.000,1762807034913
2,1.000,1.000,1.000,1.000,1.000,1762807034913
3,41.593,1.000,26.877,27.445,27.445,1762807034913
1,1.000,1.000,1.000,1.000,1.000,1762807034935
2,1.000,1.000,1.000,1.000,1.000,1762807034935
3,41.874,1.000,27.445,27.911,27.911,1762807034935
1,1.000,1.000,1.000,1.000,1.000,1762807034957
2,1.000,1.000,1.000,1.000,1.000,1762807034957
3,42.099,1.000,27.911,28.293,28.293,1762807034957
1,1.000,1.000,1.000,1.000,1.000,1762807035002
2,1.000,1.000,1.000,1.000,1.000,1762807035002
3,42.680,1.000,28.293,29.308,29.308,1762807035002
1,1.000,1.000,1.000,1.000,1.000,1762807035039
2,1.000,1.000,1.000,1.000,1.000,1762807035039
3,43.144,1.000,29.308,30.155,30.155,1762807035039
1,1.000,1.000,1.000,1.000,1.000,1762807035061
2,1.000,1.000,1.000,1.000,1.000,1762807035061
3,43.115,1.000,30.155,30.102,30.102,1762807035061
1,1.000,1.000,1.000,1.000,1.000,1762807035082
2,1.000,1.000,1.000,1.000,1.000,1762807035082
3,43.092,1.000,30.102,30.059,30.059,1762807035082
1,1.000,1.000,1.000,1.000,1.000,1762807035115
2,1.000,1.000,1.000,1.000,1.000,1762807035115
3,43.074,1.000,30.059,30.025,30.025,1762807035115
1,1.000,1.000,1.000,1.000,1.000,1762807035142
2,1.000,1.000,1.000,1.000,1.000,1762807035142
3,43.259,1.000,30.025,30.370,30.370,1762807035142
1,1.000,1.000,1.000,1.000,1.000,1762807035162
2,1.000,1.000,1.000,1.000,1.000,1762807035162
3,43.407,1.000,30.370,30.649,30.649,1762807035162
1,1.000,1.000,1.000,1.000,1.000,1762807035183
2,1.000,1.000,1.000,1.000,1.000,1762807035183
3,43.526,1.000,30.649,30.875,30.875,1762807035183
1,1.000,1.000,1.000,1.000,1.000,1762807035327
2,1.000,1.000,1.000,1.000,1.000,1762807035327
3,44.021,1.000,30.875,31.838,31.838,1762807035327
1,1.000,1.000,1.000,1.000,1.000,1762807035347
2,1.000,1.000,1.000,1.000,1.000,1762807035347
3,44.416,1.000,31.838,32.634,32.634,1762807035347
1,1.000,1.000,1.000,1.000,1.000,1762807035368
2,1.000,1.000,1.000,1.000,1.000,1762807035368
3,44.733,1.000,32.634,33.286,33.286,1762807035368
1,1.000,1.000,1.000,1.000,1.000,1762807035388
2,1.000,1.000,1.000,1.000,1.000,1762807035388
3,44.787,1.000,33.286,33.397,33.397,1762807035388
1,1.000,1.000,1.000,1.000,1.000,1762807035409
2,1.000,1.000,1.000,1.000,1.000,1762807035409
3,44.829,1.000,33.397,33.487,33.487,1762807035409
1,1.000,1.000,1.000,1.000,1.000,1762807035432
2,1.000,1.000,1.000,1.000,1.000,1762807035432
3,44.863,1.000,33.487,33.558,33.558,1762807035432
1,1.000,1.000,1.000,1.000,1.000,1762807035457
2,1.000,1.000,1.000,1.000,1.000,1762807035457
3,44.691,1.000,33.558,33.198,33.198,1762807035457
1,1.000,1.000,1.000,1.000,1.000,1762807035477
2,1.000,1.000,1.000,1.000,1.000,1762807035477
3,44.553,1.000,33.198,32.912,32.912,1762807035477
1,1.000,1.000,1.000,1.000,1.000,1762807035497
2,1.000,1.000,1.000,1.000,1.000,1762807035497
3,44.442,1.000,32.912,32.686,32.686,1762807035497
1,1.000,1.000,1.000,1.000,1.000,1762807035522
2,1.000,1.000,1.000,1.000,1.000,1762807035522
3,44.354,1.000,32.686,32.506,32.506,1762807035522
1,1.000,1.000,1.000,1.000,1.000,1762807035542
2,1.000,1.000,1.000,1.000,1.000,1762807035542
3,44.283,1.000,32.506,32.363,32.363,1762807035542
1,1.000,1.000,1.000,1.000,1.000,1762807035562
2,1.000,1.000,1.000,1.000,1.000,1762807035562
3,44.426,1.000,32.363,32.654,32.654,1762807035562
1,1.000,1.000,1.000,1.000,1.000,1762807035582
2,1.000,1.000,1.000,1.000,1.000,1762807035582
3,44.541,1.000,32.654,32.889,32.889,1762807035582
1,1.000,1.000,1.000,1.000,1.000,1762807035713
2,1.000,1.000,1.000,1.000,1.000,1762807035713
3,44.033,1.000,32.889,31.863,31.863,1762807035713
1,1.000,1.000,1.000,1.000,1.000,1762807035737
2,1.000,1.000,1.000,1.000,1.000,1762807035737
3,43.626,1.000,31.863,31.068,31.068,1762807035737
1,1.000,1.000,1.000,1.000,1.000,1762807035768
2,1.000,1.000,1.000,1.000,1.000,1762807035768
3,43.301,1.000,31.068,30.449,30.449,1762807035768
1,1.000,1.000,1.000,1.000,1.000,1762807035789
2,1.000,1.000,1.000,1.000,1.000,1762807035789
3,43.041,1.000,30.449,29.965,29.965,1762807035789
1,1.000,1.000,1.000,1.000,1.000,1762807035811
2,1.000,1.000,1.000,1.000,1.000,1762807035811
3,42.833,1.000,29.965,29.584,29.584,1762807035811
1,1.000,1.000,1.000,1.000,1.000,1762807035832
2,1.000,1.000,1.000,1.000,1.000,1762807035832
3,42.666,1.000,29.584,29.284,29.284,1762807035832
1,1.000,1.000,1.000,1.000,1.000,1762807035857
2,1.000,1.000,1.000,1.000,1.000,1762807035857
3,42.333,1.000,29.284,28.696,28.696,1762807035857
1,1.000,1.000,1.000,1.000,1.000,1762807035877
2,1.000,1.000,1.000,1.000,1.000,1762807035877
3,42.066,1.000,28.696,28.236,28.236,1762807035877
1,1.000,1.000,1.000,1.000,1.000,1762807035897
2,1.000,1.000,1.000,1.000,1.000,1762807035897
3,41.853,1.000,28.236,27.876,27.876,1762807035897
1,1.000,1.000,1.000,1.000,1.000,1762807035934
2,1.000,1.000,1.000,1.000,1.000,1762807035934
3,41.682,1.000,27.876,27.592,27.592,1762807035934
1,1.000,1.000,1.000,1.000,1.000,1762807035957
2,1.000,1.000,1.000,1.000,1.000,1762807035957
3,41.946,1.000,27.592,28.032,28.032,1762807035957
1,1.000,1.000,1.000,1.000,1.000,1762807036078
2,1.000,1.000,1.000,1.000,1.000,1762807036078
3,42.557,1.000,28.032,29.090,29.090,1762807036078
1,1.000,1.000,1.000,1.000,1.000,1762807036124
2,1.000,1.000,1.000,1.000,1.000,1762807036124
3,43.045,1.000,29.090,29.973,29.973,1762807036124
1,1.000,1.000,1.000,1.000,1.000,1762807036145
2,1.000,1.000,1.000,1.000,1.000,1762807036145
3,43.436,1.000,29.973,30.705,30.705,1762807036145
1,1.000,1.000,1.000,1.000,1.000,1762807036167
2,1.000,1.000,1.000,1.000,1.000,1762807036167
3,43.749,1.000,30.705,31.306,31.306,1762807036167
1,1.000,1.000,1.000,1.000,1.000,1762807036187
2,1.000,1.000,1.000,1.000,1.000,1762807036187
3,43.599,1.000,31.306,31.016,31.016,1762807036187
1,1.000,1.000,1.000,1.000,1.000,1762807036212
2,1.000,1.000,1.000,1.000,1.000,1762807036212
3,43.479,1.000,31.016,30.787,30.787,1762807036212
1,1.000,1.000,1.000,1.000,1.000,1762807036342
2,1.000,1.000,1.000,1.000,1.000,1762807036342
3,43.384,1.000,30.787,30.605,30.605,1762807036342
1,1.000,1.000,1.000,1.000,1.000,1762807036362
2,1.000,1.000,1.000,1.000,1.000,1762807036362
3,43.307,1.000,30.605,30.460,30.460,1762807036362
1,1.000,1.000,1.000,1.000,1.000,1762807036382
2,1.000,1.000,1.000,1.000,1.000,1762807036382
3,43.245,1.000,30.460,30.345,30.345,1762807036382
1,1.000,1.000,1.000,1.000,1.000,1762807036403
2,1.000,1.000,1.000,1.000,1.000,1762807036403
3,43.196,1.000,30.345,30.253,30.253,1762807036403
1,1.000,1.000,1.000,1.000,1.000,1762807036424
2,1.000,1.000,1.000,1.000,1.000,1762807036424
3,43.557,1.000,30.253,30.935,30.935,1762807036424
1,1.000,1.000,1.000,1.000,1.000,1762807036446
2,1.000,1.000,1.000,1.000,1.000,1762807036446
3,43.846,1.000,30.935,31.494,31.494,1762807036446
1,1.000,1.000,1.000,1.000,1.000,1762807036469
2,1.000,1.000,1.000,1.000,1.000,1762807036469
3,44.077,1.000,31.494,31.950,31.950,1762807036469
1,1.000,1.000,1.000,1.000,1.000,1762807036577
2,1.000,1.000,1.000,1.000,1.000,1762807036577
3,44.661,1.000,31.950,33.137,33.137,1762807036577
1,1.000,1.000,1.000,1.000,1.000,1762807036597
2,1.000,1.000,1.000,1.000,1.000,1762807036597
3,45.129,1.000,33.137,34.121,34.121,1762807036597
1,1.000,1.000,1.000,1.000,1.000,1762807036622
2,1.000,1.000,1.000,1.000,1.000,1762807036622
3,45.503,1.000,34.121,34.931,34.931,1762807036622
1,1.000,1.000,1.000,1.000,1.000,1762807036642
2,1.000,1.000,1.000,1.000,1.000,1762807036642
3,45.803,1.000,34.931,35.593,35.593,1762807036642
1,1.000,1.000,1.000,1.000,1.000,1762807036662
2,1.000,1.000,1.000,1.000,1.000,1762807036662
3,45.842,1.000,35.593,35.682,35.682,1762807036662
1,1.000,1.000,1.000,1.000,1.000,1762807036777
2,1.000,1.000,1.000,1.000,1.000,1762807036777
3,46.074,1.000,35.682,36.204,36.204,1762807036777
1,1.000,1.000,1.000,1.000,1.000,1762807036797
2,1.000,1.000,1.000,1.000,1.000,1762807036797
3,46.259,1.000,36.204,36.627,36.627,1762807036797
1,1.000,1.000,1.000,1.000,1.000,1762807036821
2,1.000,1.000,1.000,1.000,1.000,1762807036821
3,45.807,1.000,36.627,35.604,35.604,1762807036821
1,1.000,1.000,1.000,1.000,1.000,1762807036842
2,1.000,1.000,1.000,1.000,1.000,1762807036842
3,45.446,1.000,35.604,34.806,34.806,1762807036842
1,1.000,1.000,1.000,1.000,1.000,1762807036957
2,1.000,1.000,1.000,1.000,1.000,1762807036957
3,45.757,1.000,34.806,35.491,35.491,1762807036957
1,1.000,1.000,1.000,1.000,1.000,1762807036977
2,1.000,1.000,1.000,1.000,1.000,1762807036977
3,45.605,1.000,35.491,35.156,35.156,1762807036977
1,1.000,1.000,1.000,1.000,1.000,1762807036997
2,1.000,1.000,1.000,1.000,1.000,1762807036997
3,45.484,1.000,35.156,34.890,34.890,1762807036997
1,1.000,1.000,1.000,1.000,1.000,1762807037017
2,1.000,1.000,1.000,1.000,1.000,1762807037017
3,45.387,1.000,34.890,34.678,34.678,1762807037017
1,1.000,1.000,1.000,1.000,1.000,1762807037137
2,1.000,1.000,1.000,1.000,1.000,1762807037137
3,45.510,1.000,34.678,34.946,34.946,1762807037137
1,1.000,1.000,1.000,1.000,1.000,1762807037157
2,1.000,1.000,1.000,1.000,1.000,1762807037157
3,45.608,1.000,34.946,35.161,35.161,1762807037157
1,1.000,1.000,1.000,1.000,1.000,1762807037177
2,1.000,1.000,1.000,1.000,1.000,1762807037177
3,45.686,1.000,35.161,35.335,35.335,1762807037177
1,1.000,1.000,1.000,1.000,1.000,1762807037307
2,1.000,1.000,1.000,1.000,1.000,1762807037307
3,45.749,1.000,35.335,35.474,35.474,1762807037307
1,1.000,1.000,1.000,1.000,1.000,1762807037327
2,1.000,1.000,1.000,1.000,1.000,1762807037327
3,45.799,1.000,35.474,35.586,35.586,1762807037327
1,1.000,1.000,1.000,1.000,1.000,1762807037347
2,1.000,1.000,1.000,1.000,1.000,1762807037347
3,45.839,1.000,35.586,35.676,35.676,1762807037347
1,1.000,1.000,1.000,1.000,1.000,1762807037467
2,1.000,1.000,1.000,1.000,1.000,1762807037467
3,45.672,1.000,35.676,35.302,35.302,1762807037467
1,1.000,1.000,1.000,1.000,1.000,1762807037492
2,1.000,1.000,1.000,1.000,1.000,1762807037492
3,45.537,1.000,35.302,35.006,35.006,1762807037492
1,1.000,1.000,1.000,1.000,1.000,1762807037512
2,1.000,1.000,1.000,1.000,1.000,1762807037512
3,45.430,1.000,35.006,34.771,34.771,1762807037512
1,1.000,1.000,1.000,1.000,1.000,1762807037532
2,1.000,1.000,1.000,1.000,1.000,1762807037532
3,45.344,1.000,34.771,34.584,34.584,1762807037532
1,1.000,1.000,1.000,1.000,1.000,1762807037652
2,1.000,1.000,1.000,1.000,1.000,1762807037652
3,44.675,1.000,34.584,33.165,33.165,1762807037652
1,1.000,1.000,1.000,1.000,1.000,1762807037672
2,1.000,1.000,1.000,1.000,1.000,1762807037672
3,44.140,1.000,33.165,32.076,32.076,1762807037672
1,1.000,1.000,1.000,1.000,1.000,1762807037692
2,1.000,1.000,1.000,1.000,1.000,1762807037692
3,42.912,1.000,32.076,29.729,29.729,1762807037692
1,1.000,1.000,1.000,1.000,1.000,1762807037802
2,1.000,1.000,1.000,1.000,1.000,1762807037802
3,42.130,1.000,29.729,28.344,28.344,1762807037802
1,1.000,1.000,1.000,1.000,1.000,1762807037822
2,1.000,1.000,1.000,1.000,1.000,1762807037822
3,41.504,1.000,28.344,27.299,27.299,1762807037822
1,1.000,1.000,1.000,1.000,1.000,1762807037842
2,1.000,1.000,1.000,1.000,1.000,1762807037842
3,41.003,1.000,27.299,26.503,26.503,1762807037842
1,1.000,1.000,1.000,1.000,1.000,1762807037862
2,1.000,1.000,1.000,1.000,1.000,1762807037862
3,40.402,1.000,26.503,25.595,25.595,1762807037862
1,1.000,1.000,1.000,1.000,1.000,1762807037972
2,1.000,1.000,1.000,1.000,1.000,1762807037972
3,39.922,1.000,25.595,24.905,24.905,1762807037972
1,1.000,1.000,1.000,1.000,1.000,1762807037992
2,1.000,1.000,1.000,1.000,1.000,1762807037992
3,39.538,1.000,24.905,24.376,24.376,1762807037992
1,1.000,1.000,1.000,1.000,1.000,1762807038017
2,1.000,1.000,1.000,1.000,1.000,1762807038017
3,39.030,1.000,24.376,23.710,23.710,1762807038017
1,1.000,1.000,1.000,1.000,1.000,1762807038142
2,1.000,1.000,1.000,1.000,1.000,1762807038142
3,38.424,1.000,23.710,22.963,22.963,1762807038142
1,1.000,1.000,1.000,1.000,1.000,1762807038162
2,1.000,1.000,1.000,1.000,1.000,1762807038162
3,37.939,1.000,22.963,22.402,22.402,1762807038162
1,1.000,1.000,1.000,1.000,1.000,1762807038187
2,1.000,1.000,1.000,1.000,1.000,1762807038187
3,37.551,1.000,22.402,21.978,21.978,1762807038187
1,1.000,1.000,1.000,1.000,1.000,1762807038297
2,1.000,1.000,1.000,1.000,1.000,1762807038297
3,37.641,1.000,21.978,22.074,22.074,1762807038297
1,1.000,1.000,1.000,1.000,1.000,1762807038323
2,1.000,1.000,1.000,1.000,1.000,1762807038323
3,37.713,1.000,22.074,22.152,22.152,1762807038323
1,1.000,1.000,1.000,1.000,1.000,1762807038349
2,1.000,1.000,1.000,1.000,1.000,1762807038349
3,37.370,1.000,22.152,21.787,21.787,1762807038349
1,1.000,1.000,1.000,1.000,1.000,1762807038371
2,1.000,1.000,1.000,1.000,1.000,1762807038371
3,37.096,1.000,21.787,21.507,21.507,1762807038371
1,1.000,1.000,1.000,1.000,1.000,1762807038487
2,1.000,1.000,1.000,1.000,1.000,1762807038487
3,37.477,1.000,21.507,21.899,21.899,1762807038487
1,1.000,1.000,1.000,1.000,1.000,1762807038507
2,1.000,1.000,1.000,1.000,1.000,1762807038507
3,37.782,1.000,21.899,22.227,22.227,1762807038507
1,1.000,1.000,1.000,1.000,1.000,1762807038527
2,1.000,1.000,1.000,1.000,1.000,1762807038527
3,38.025,1.000,22.227,22.499,22.499,1762807038527
1,1.000,1.000,1.000,1.000,1.000,1762807038632
2,1.000,1.000,1.000,1.000,1.000,1762807038632
3,39.220,1.000,22.499,23.956,23.956,1762807038632
1,1.000,1.000,1.000,1.000,1.000,1762807038652
2,1.000,1.000,1.000,1.000,1.000,1762807038652
3,40.176,1.000,23.956,25.266,25.266,1762807038652
1,1.000,1.000,1.000,1.000,1.000,1762807038677
2,1.000,1.000,1.000,1.000,1.000,1762807038677
3,40.341,1.000,25.266,25.505,25.505,1762807038677
1,1.000,1.000,1.000,1.000,1.000,1762807038702
2,1.000,1.000,1.000,1.000,1.000,1762807038702
3,40.473,1.000,25.505,25.698,25.698,1762807038702
1,1.000,1.000,1.000,1.000,1.000,1762807038817
2,1.000,1.000,1.000,1.000,1.000,1762807038817
3,41.378,1.000,25.698,27.096,27.096,1762807038817
1,1.000,1.000,1.000,1.000,1.000,1762807038837
2,1.000,1.000,1.000,1.000,1.000,1762807038837
3,42.103,1.000,27.096,28.298,28.298,1762807038837
1,1.000,1.000,1.000,1.000,1.000,1762807038873
2,1.000,1.000,1.000,1.000,1.000,1762807038873
3,42.682,1.000,28.298,29.313,29.313,1762807038873
1,1.000,1.000,1.000,1.000,1.000,1762807038893
2,1.000,1.000,1.000,1.000,1.000,1762807038893
3,43.946,1.000,29.313,31.690,31.690,1762807038893
1,1.000,1.000,1.000,1.000,1.000,1762807038917
2,1.000,1.000,1.000,1.000,1.000,1762807038917
3,44.957,1.000,31.690,33.755,33.755,1762807038917
1,1.000,1.000,1.000,1.000,1.000,1762807039026
2,1.000,1.000,1.000,1.000,1.000,1762807039026
3,45.565,1.000,33.755,35.067,35.067,1762807039026
1,1.000,1.000,1.000,1.000,1.000,1762807039046
2,1.000,1.000,1.000,1.000,1.000,1762807039046
3,46.052,1.000,35.067,36.155,36.155,1762807039046
1,1.000,1.000,1.000,1.000,1.000,1762807039066
2,1.000,1.000,1.000,1.000,1.000,1762807039066
3,47.042,1.000,36.155,38.469,38.469,1762807039066
1,1.000,1.000,1.000,1.000,1.000,1762807039187
2,1.000,1.000,1.000,1.000,1.000,1762807039187
3,47.833,1.000,38.469,40.420,40.420,1762807039187
1,1.000,1.000,1.000,1.000,1.000,1762807039212
2,1.000,1.000,1.000,1.000,1.000,1762807039212
3,48.467,1.000,40.420,42.044,42.044,1762807039212
1,1.000,1.000,1.000,1.000,1.000,1762807039337
2,1.000,1.000,1.000,1.000,1.000,1762807039337
3,48.173,1.000,42.044,41.285,41.285,1762807039337
1,1.000,1.000,1.000,1.000,1.000,1762807039357
2,1.000,1.000,1.000,1.000,1.000,1762807039357
3,47.939,1.000,41.285,40.686,40.686,1762807039357
1,1.000,1.000,1.000,1.000,1.000,1762807039377
2,1.000,1.000,1.000,1.000,1.000,1762807039377
3,47.151,1.000,40.686,38.733,38.733,1762807039377
1,1.000,1.000,1.000,1.000,1.000,1762807039492
2,1.000,1.000,1.000,1.000,1.000,1762807039492
3,46.521,1.000,38.733,37.234,37.234,1762807039492
1,1.000,1.000,1.000,1.000,1.000,1762807039512
2,1.000,1.000,1.000,1.000,1.000,1762807039512
3,46.017,1.000,37.234,36.075,36.075,1762807039512
1,1.000,1.000,1.000,1.000,1.000,1762807039532
2,1.000,1.000,1.000,1.000,1.000,1762807039532
3,45.013,1.000,36.075,33.875,33.875,1762807039532
1,1.000,1.000,1.000,1.000,1.000,1762807039642
2,1.000,1.000,1.000,1.000,1.000,1762807039642
3,43.811,1.000,33.875,31.426,31.426,1762807039642
1,1.000,1.000,1.000,1.000,1.000,1762807039667
2,1.000,1.000,1.000,1.000,1.000,1762807039667
3,42.849,1.000,31.426,29.613,29.613,1762807039667
1,1.000,1.000,1.000,1.000,1.000,1762807039787
2,1.000,1.000,1.000,1.000,1.000,1762807039787
3,42.279,1.000,29.613,28.602,28.602,1762807039787
1,1.000,1.000,1.000,1.000,1.000,1762807039807
2,1.000,1.000,1.000,1.000,1.000,1762807039807
3,41.823,1.000,28.602,27.826,27.826,1762807039807
1,1.000,1.000,1.000,1.000,1.000,1762807039827
2,1.000,1.000,1.000,1.000,1.000,1762807039827
3,41.458,1.000,27.826,27.226,27.226,1762807039827
1,1.000,1.000,1.000,1.000,1.000,1762807039952
2,1.000,1.000,1.000,1.000,1.000,1762807039952
3,40.767,1.000,27.226,26.140,26.140,1762807039952
1,1.000,1.000,1.000,1.000,1.000,1762807039972
2,1.000,1.000,1.000,1.000,1.000,1762807039972
3,40.213,1.000,26.140,25.319,25.319,1762807039972
1,1.000,1.000,1.000,1.000,1.000,1762807040121
2,1.000,1.000,1.000,1.000,1.000,1762807040121
3,39.171,1.000,25.319,23.891,23.891,1762807040121
1,1.000,1.000,1.000,1.000,1.000,1762807040141
2,1.000,1.000,1.000,1.000,1.000,1762807040141
3,38.337,1.000,23.891,22.859,22.859,1762807040141
1,1.000,1.000,1.000,1.000,1.000,1762807040267
2,1.000,1.000,1.000,1.000,1.000,1762807040267
3,37.069,1.000,22.859,21.480,21.480,1762807040267
1,1.000,1.000,1.000,1.000,1.000,1762807040287
2,1.000,1.000,1.000,1.000,1.000,1762807040287
3,36.055,1.000,21.480,20.540,20.540,1762807040287
1,1.000,1.000,1.000,1.000,1.000,1762807040412
2,1.000,1.000,1.000,1.000,1.000,1762807040412
3,35.444,1.000,20.540,20.043,20.043,1762807040412
1,1.000,1.000,1.000,1.000,1.000,1762807040437
2,1.000,1.000,1.000,1.000,1.000,1762807040437
3,34.955,1.000,20.043,19.684,19.684,1762807040437
1,1.000,1.000,1.000,1.000,1.000,1762807040562
2,1.000,1.000,1.000,1.000,1.000,1762807040562
3,35.364,1.000,19.684,19.982,19.982,1762807040562
1,1.000,1.000,1.000,1.000,1.000,1762807040582
2,1.000,1.000,1.000,1.000,1.000,1762807040582
3,36.091,1.000,19.982,20.571,20.571,1762807040582
1,1.000,1.000,1.000,1.000,1.000,1762807040707
2,1.000,1.000,1.000,1.000,1.000,1762807040707
3,37.273,1.000,20.571,21.686,21.686,1762807040707
1,1.000,1.000,1.000,1.000,1.000,1762807040731
2,1.000,1.000,1.000,1.000,1.000,1762807040731
3,38.219,1.000,21.686,22.721,22.721,1762807040731
1,1.000,1.000,1.000,1.000,1.000,1762807040856
2,1.000,1.000,1.000,1.000,1.000,1762807040856
3,39.575,1.000,22.721,24.426,24.426,1762807040856
1,1.000,1.000,1.000,1.000,1.000,1762807040895
2,1.000,1.000,1.000,1.000,1.000,1762807040895
3,40.660,1.000,24.426,25.978,25.978,1762807040895
1,1.000,1.000,1.000,1.000,1.000,1762807040916
2,1.000,1.000,1.000,1.000,1.000,1762807040916
3,41.728,1.000,25.978,27.667,27.667,1762807040916
1,1.000,1.000,1.000,1.000,1.000,1762807040937
2,1.000,1.000,1.000,1.000,1.000,1762807040937
3,42.582,1.000,27.667,29.135,29.135,1762807040937
1,1.000,1.000,1.000,1.000,1.000,1762807040957
2,1.000,1.000,1.000,1.000,1.000,1762807040957
3,43.266,1.000,29.135,30.383,30.383,1762807040957
1,1.000,1.000,1.000,1.000,1.000,1762807041108
2,1.000,1.000,1.000,1.000,1.000,1762807041108
3,44.013,1.000,30.383,31.823,31.823,1762807041108
1,1.000,1.000,1.000,1.000,1.000,1762807041131
2,1.000,1.000,1.000,1.000,1.000,1762807041131
3,44.810,1.000,31.823,33.447,33.447,1762807041131
1,1.000,1.000,1.000,1.000,1.000,1762807041152
2,1.000,1.000,1.000,1.000,1.000,1762807041152
3,45.448,1.000,33.447,34.811,34.811,1762807041152
1,1.000,1.000,1.000,1.000,1.000,1762807041172
2,1.000,1.000,1.000,1.000,1.000,1762807041172
3,45.958,1.000,34.811,35.943,35.943,1762807041172
1,1.000,1.000,1.000,1.000,1.000,1762807041287
2,1.000,1.000,1.000,1.000,1.000,1762807041287
3,47.367,1.000,35.943,39.260,39.260,1762807041287
1,1.000,1.000,1.000,1.000,1.000,1762807041307
2,1.000,1.000,1.000,1.000,1.000,1762807041307
3,48.493,1.000,39.260,42.114,42.114,1762807041307
1,1.000,1.000,1.000,1.000,1.000,1762807041327
