Timestamp,Profit,CurrentTPS,CurrentTokens,TokensUsed,TransactionsUpgraded
1777323345845,9070.00,0.00,NA,339.30,0
1777323345880,9250.00,2.00,NA,339.30,0
1777323345904,8780.00,96.00,NA,339.30,0
1777323345927,9040.00,144.00,NA,339.30,0
1777323345950,8970.00,199.00,NA,339.30,0
1777323345994,9150.00,271.00,NA,339.30,0
1777323346016,9370.00,329.00,NA,339.30,0
1777323346074,9030.00,401.00,NA,339.30,0
1777323346097,8980.00,480.00,NA,339.30,0
1777323346141,9090.00,540.00,NA,339.30,0
1777323346187,8910.00,600.00,NA,339.30,0
1777323346211,8970.00,660.00,NA,339.30,0
1777323346235,8930.00,720.00,NA,339.30,0
1777323346281,8990.00,780.00,NA,339.30,0
1777323346305,8960.00,840.00,NA,339.30,0
1777323346329,9090.00,900.00,NA,339.30,0
1777323346374,9100.00,957.00,NA,339.30,0
1777323346400,8960.00,1017.00,NA,339.30,0
1777323346445,9140.00,1077.00,NA,339.30,0
1777323346469,9170.00,1140.00,NA,339.30,0
1777323346514,9040.00,1200.00,NA,339.30,0
1777323346538,8960.00,1260.00,NA,339.30,0
1777323346563,8910.00,1320.00,NA,339.30,0
1777323346610,9030.00,1380.00,NA,339.30,0
1777323346634,9080.00,1440.00,NA,339.30,0
1777323346680,8810.00,1497.00,NA,339.30,0
1777323346725,17880.00,1557.00,NA,678.60,0
1777323346770,9090.00,1680.00,NA,339.30,0
1777323346803,8920.00,1737.00,NA,339.30,0
1777323346829,9090.00,1797.00,NA,339.30,0
1777323346874,9020.00,1860.00,NA,339.30,0
1777323346898,9000.00,1909.00,NA,339.30,0
1777323346942,8800.00,1980.00,NA,339.30,0
1777323346964,8960.00,2040.00,NA,339.30,0
1777323346986,9140.00,2100.00,NA,339.30,0
1777323347029,9060.00,2157.00,NA,339.30,0
1777323347051,9040.00,2205.00,NA,339.30,0
1777323347094,9000.00,2280.00,NA,339.30,0
1777323347117,8880.00,2337.00,NA,339.30,0
1777323347161,9270.00,2400.00,NA,339.30,0
1777323347206,8840.00,2460.00,NA,339.30,0
1777323347229,8790.00,2520.00,NA,339.30,0
1777323347272,8910.00,2577.00,NA,339.30,0
1777323347295,9060.00,2637.00,NA,339.30,0
1777323347339,8910.00,2697.00,NA,339.30,0
1777323347362,9210.00,2757.00,NA,339.30,0
1777323347407,9120.00,2820.00,NA,339.30,0
1777323347430,8990.00,2877.00,NA,339.30,0
1777323347474,8840.00,2940.00,NA,339.30,0
1777323347496,8910.00,3000.00,NA,339.30,0
1777323347539,8830.00,3060.00,NA,339.30,0
1777323347561,8900.00,3117.00,NA,339.30,0
1777323347604,8950.00,3177.00,NA,339.30,0
1777323347627,9040.00,3237.00,NA,339.30,0
1777323347669,9060.00,3297.00,NA,339.30,0
1777323347691,9030.00,3357.00,NA,339.30,0
1777323347733,8800.00,3420.00,NA,339.30,0
1777323347775,9080.00,3480.00,NA,339.30,0
1777323347796,9120.00,3537.00,NA,339.30,0
1777323347838,9210.00,3600.00,NA,339.30,0
1777323347860,8800.00,3660.00,NA,339.30,0
1777323347903,8910.00,3717.00,NA,339.30,0
1777323347926,9060.00,3777.00,NA,339.30,0
1777323347969,8940.00,3837.00,NA,339.30,0
1777323348010,9180.00,3900.00,NA,339.30,0
1777323348033,8680.00,3957.00,NA,339.30,0
1777323348076,8760.00,4020.00,NA,339.30,0
1777323348099,8960.00,4077.00,NA,339.30,0
1777323348143,9170.00,4137.00,NA,339.30,0
1777323348166,8850.00,4200.00,NA,339.30,0
1777323348210,9420.00,4257.00,NA,339.30,0
1777323348260,8990.00,4320.00,NA,339.30,0
1777323348282,9000.00,4380.00,NA,339.30,0
1777323348325,8830.00,4437.00,NA,339.30,0
1777323348347,9010.00,4497.00,NA,339.30,0
1777323348390,9060.00,4557.00,NA,339.30,0
1777323348412,8900.00,4617.00,NA,339.30,0
1777323348454,8740.00,4680.00,NA,339.30,0
1777323348477,9150.00,4737.00,NA,339.30,0
1777323348519,8990.00,4800.00,NA,339.30,0
1777323348541,8870.00,4853.00,NA,339.30,0
1777323348584,8790.00,4920.00,NA,339.30,0
1777323348607,8860.00,4977.00,NA,339.30,0
1777323348650,9080.00,5038.00,NA,339.30,0
1777323348672,8930.00,5100.00,NA,339.30,0
1777323348715,9070.00,5160.00,NA,339.30,0
1777323348738,9230.00,5217.00,NA,339.30,0
1777323348780,9030.00,5277.00,NA,339.30,0
1777323348845,8990.00,5340.00,NA,339.30,0
1777323348867,9030.00,5397.00,NA,339.30,0
1777323348889,8980.00,5460.00,NA,339.30,0
1777323348931,8900.00,5520.00,NA,339.30,0
1777323348953,9020.00,5577.00,NA,339.30,0
1777323348996,8860.00,5640.00,NA,339.30,0
1777323349018,8810.00,5697.00,NA,339.30,0
1777323349060,9270.00,5760.00,NA,339.30,0
1777323349082,8970.00,5817.00,NA,339.30,0
