Timestamp,Profit,CurrentTPS,CurrentTokens,TokensUsed,TransactionsUpgraded
1777262330881,769.00,0.00,NA,2265.00,0
1777262330940,1568.00,64.00,NA,4530.00,0
1777262330976,773.00,192.00,NA,2265.00,0
1777262331005,805.00,301.00,NA,2265.00,0
1777262331031,809.00,387.00,NA,2265.00,0
1777262331057,795.00,467.00,NA,2265.00,0
1777262331085,826.00,547.00,NA,2265.00,0
1777262331115,825.00,614.00,NA,2265.00,0
1777262331153,776.00,720.00,NA,2265.00,0
1777262331181,795.00,787.00,NA,2265.00,0
1777262331229,822.00,867.00,NA,2265.00,0
1777262331258,815.00,960.00,NA,2265.00,0
1777262331285,782.00,1040.00,NA,2265.00,0
1777262331332,799.00,1120.00,NA,2265.00,0
1777262331359,815.00,1187.00,NA,2265.00,0
1777262331390,779.00,1267.00,NA,2265.00,0
1777262331421,817.00,1347.00,NA,2265.00,0
1777262331451,791.00,1427.00,NA,2265.00,0
1777262331480,812.00,1507.00,NA,2265.00,0
1777262331532,803.00,1600.00,NA,2265.00,0
1777262331562,767.00,1680.00,NA,2265.00,0
1777262331590,796.00,1760.00,NA,2265.00,0
1777262331617,764.00,1840.00,NA,2265.00,0
1777262331645,782.00,1920.00,NA,2265.00,0
1777262331691,774.00,2000.00,NA,2265.00,0
1777262331716,796.00,2067.00,NA,2265.00,0
1777262331760,815.00,2160.00,NA,2265.00,0
1777262331786,792.00,2240.00,NA,2265.00,0
1777262331810,805.00,2307.00,NA,2265.00,0
1777262331857,814.00,2400.00,NA,2265.00,0
1777262331881,818.00,2480.00,NA,2265.00,0
1777262331925,817.00,2560.00,NA,2265.00,0
1777262331949,805.00,2640.00,NA,2265.00,0
1777262331973,816.00,2720.00,NA,2265.00,0
1777262332017,807.00,2800.00,NA,2265.00,0
1777262332040,814.00,2867.00,NA,2265.00,0
1777262332065,814.00,2960.00,NA,2265.00,0
1777262332111,771.00,3040.00,NA,2265.00,0
1777262332136,790.00,3107.00,NA,2265.00,0
1777262332181,793.00,3200.00,NA,2265.00,0
1777262332206,825.00,3267.00,NA,2265.00,0
1777262332253,780.00,3360.00,NA,2265.00,0
1777262332284,796.00,3440.00,NA,2265.00,0
1777262332309,795.00,3520.00,NA,2265.00,0
1777262332334,783.00,3600.00,NA,2265.00,0
1777262332379,822.00,3680.00,NA,2265.00,0
1777262332404,807.00,3747.00,NA,2265.00,0
1777262332451,768.00,3840.00,NA,2265.00,0
1777262332476,823.00,3915.00,NA,2265.00,0
1777262332501,799.00,3987.00,NA,2265.00,0
1777262332568,1592.00,4080.00,NA,4530.00,0
1777262332618,801.00,4240.00,NA,2265.00,0
1777262332644,797.00,4307.00,NA,2265.00,0
1777262332668,799.00,4400.00,NA,2265.00,0
1777262332713,786.00,4480.00,NA,2265.00,0
1777262332737,785.00,4547.00,NA,2265.00,0
1777262332781,801.00,4640.00,NA,2265.00,0
