Timestamp,Profit,CurrentTPS,CurrentTokens,TokensUsed,TransactionsUpgraded
1777323345845,8950.00,0.00,NA,339.30,0
1777323345878,9070.00,0.00,NA,339.30,0
1777323345901,9200.00,96.00,NA,339.30,0
1777323345923,8790.00,144.00,NA,339.30,0
1777323345968,8910.00,203.00,NA,339.30,0
1777323345990,8950.00,263.00,NA,339.30,0
1777323346012,8910.00,322.00,NA,339.30,0
1777323346074,9030.00,395.00,NA,339.30,0
1777323346097,9020.00,480.00,NA,339.30,0
1777323346140,8930.00,540.00,NA,339.30,0
1777323346186,9310.00,600.00,NA,339.30,0
1777323346209,8990.00,660.00,NA,339.30,0
1777323346252,9030.00,720.00,NA,339.30,0
1777323346276,8920.00,780.00,NA,339.30,0
1777323346299,8910.00,840.00,NA,339.30,0
1777323346344,9030.00,900.00,NA,339.30,0
1777323346369,8860.00,957.00,NA,339.30,0
1777323346394,9040.00,1017.00,NA,339.30,0
1777323346440,9040.00,1077.00,NA,339.30,0
1777323346485,8820.00,1140.00,NA,339.30,0
1777323346509,9140.00,1200.00,NA,339.30,0
1777323346533,8950.00,1257.00,NA,339.30,0
1777323346578,9130.00,1320.00,NA,339.30,0
1777323346603,9000.00,1380.00,NA,339.30,0
1777323346649,9070.00,1440.00,NA,339.30,0
1777323346673,9190.00,1497.00,NA,339.30,0
1777323346723,9120.00,1560.00,NA,339.30,0
1777323346747,8860.00,1620.00,NA,339.30,0
1777323346772,8850.00,1680.00,NA,339.30,0
1777323346806,8880.00,1740.00,NA,339.30,0
1777323346831,8760.00,1800.00,NA,339.30,0
1777323346876,9120.00,1860.00,NA,339.30,0
1777323346900,9080.00,1909.00,NA,339.30,0
1777323346945,9200.00,1980.00,NA,339.30,0
1777323346970,9010.00,2040.00,NA,339.30,0
1777323346997,9130.00,2100.00,NA,339.30,0
1777323347020,8960.00,2157.00,NA,339.30,0
1777323347065,8850.00,2217.00,NA,339.30,0
1777323347109,8910.00,2280.00,NA,339.30,0
1777323347132,8920.00,2340.00,NA,339.30,0
1777323347155,8830.00,2400.00,NA,339.30,0
1777323347199,8940.00,2460.00,NA,339.30,0
1777323347222,8890.00,2520.00,NA,339.30,0
1777323347268,9060.00,2577.00,NA,339.30,0
1777323347290,8940.00,2637.00,NA,339.30,0
1777323347334,8970.00,2697.00,NA,339.30,0
1777323347357,8970.00,2757.00,NA,339.30,0
1777323347401,8930.00,2817.00,NA,339.30,0
1777323347424,8920.00,2877.00,NA,339.30,0
1777323347467,8970.00,2940.00,NA,339.30,0
1777323347512,9040.00,3000.00,NA,339.30,0
1777323347534,8850.00,3060.00,NA,339.30,0
1777323347577,8760.00,3117.00,NA,339.30,0
1777323347599,9130.00,3177.00,NA,339.30,0
1777323347642,9160.00,3240.00,NA,339.30,0
1777323347664,8890.00,3297.00,NA,339.30,0
1777323347707,9000.00,3360.00,NA,339.30,0
1777323347729,9000.00,3417.00,NA,339.30,0
1777323347772,8800.00,3480.00,NA,339.30,0
1777323347795,8610.00,3529.00,NA,339.30,0
1777323347838,9150.00,3600.00,NA,339.30,0
1777323347860,8740.00,3660.00,NA,339.30,0
1777323347903,9080.00,3718.00,NA,339.30,0
1777323347925,9120.00,3777.00,NA,339.30,0
1777323347969,9050.00,3840.00,NA,339.30,0
1777323348010,8890.00,3900.00,NA,339.30,0
1777323348033,9070.00,3957.00,NA,339.30,0
1777323348077,8980.00,4020.00,NA,339.30,0
1777323348100,9020.00,4077.00,NA,339.30,0
1777323348144,9020.00,4138.00,NA,339.30,0
1777323348167,8980.00,4200.00,NA,339.30,0
1777323348212,8860.00,4257.00,NA,339.30,0
1777323348259,9090.00,4320.00,NA,339.30,0
1777323348281,9000.00,4380.00,NA,339.30,0
1777323348324,8920.00,4440.00,NA,339.30,0
1777323348346,9180.00,4497.00,NA,339.30,0
1777323348389,8790.00,4557.00,NA,339.30,0
1777323348411,8750.00,4617.00,NA,339.30,0
1777323348454,8900.00,4680.00,NA,339.30,0
1777323348476,9190.00,4737.00,NA,339.30,0
1777323348520,9120.00,4800.00,NA,339.30,0
1777323348543,9060.00,4852.00,NA,339.30,0
1777323348586,9380.00,4920.00,NA,339.30,0
1777323348609,8870.00,4977.00,NA,339.30,0
1777323348652,9060.00,5037.00,NA,339.30,0
1777323348684,9040.00,5100.00,NA,339.30,0
1777323348706,8900.00,5160.00,NA,339.30,0
1777323348749,9040.00,5217.00,NA,339.30,0
1777323348772,8950.00,5277.00,NA,339.30,0
1777323348815,8940.00,5340.00,NA,339.30,0
1777323348866,8920.00,5400.00,NA,339.30,0
1777323348888,8800.00,5460.00,NA,339.30,0
1777323348931,8810.00,5518.00,NA,339.30,0
1777323348953,8870.00,5577.00,NA,339.30,0
1777323348995,9000.00,5640.00,NA,339.30,0
1777323349017,9140.00,5697.00,NA,339.30,0
1777323349059,9040.00,5760.00,NA,339.30,0
1777323349102,8900.00,5820.00,NA,339.30,0
1777323349123,8840.00,5880.00,NA,339.30,0
1777323349166,9230.00,5938.00,NA,339.30,0
1777323349188,8880.00,6000.00,NA,339.30,0
1777323349231,8970.00,6058.00,NA,339.30,0
1777323349253,8880.00,6117.00,NA,339.30,0
1777323349296,8950.00,6180.00,NA,339.30,0
1777323349319,8840.00,6240.00,NA,339.30,0
1777323349363,9010.00,6297.00,NA,339.30,0
1777323349386,8990.00,6355.00,NA,339.30,0
1777323349429,8740.00,6420.00,NA,339.30,0
1777323349451,8800.00,6480.00,NA,339.30,0
1777323349494,9130.00,6538.00,NA,339.30,0
1777323349518,8870.00,6597.00,NA,339.30,0
1777323349562,8990.00,6659.00,NA,339.30,0
1777323349585,9230.00,6717.00,NA,339.30,0
1777323349628,8910.00,6780.00,NA,339.30,0
1777323349650,8930.00,6837.00,NA,339.30,0
1777323349693,8840.00,6900.00,NA,339.30,0
1777323349716,9010.00,6952.00,NA,339.30,0
1777323349759,9070.00,7020.00,NA,339.30,0
1777323349782,8940.00,7080.00,NA,339.30,0
1777323349825,9020.00,7137.00,NA,339.30,0
1777323349848,8920.00,7197.00,NA,339.30,0
1777323349891,9120.00,7257.00,NA,339.30,0
1777323349914,8870.00,7317.00,NA,339.30,0
1777323349959,8940.00,7380.00,NA,339.30,0
1777323349982,9210.00,7437.00,NA,339.30,0
1777323350026,8990.00,7500.00,NA,339.30,0
1777323350049,9000.00,7557.00,NA,339.30,0
1777323350093,9120.00,7620.00,NA,339.30,0
1777323350116,8760.00,7677.00,NA,339.30,0
1777323350160,8970.00,7740.00,NA,339.30,0
1777323350184,9030.00,7798.00,NA,339.30,0
1777323350227,9120.00,7860.00,NA,339.30,0
1777323350250,8940.00,7917.00,NA,339.30,0
1777323350294,9140.00,7980.00,NA,339.30,0
1777323350317,8970.00,8031.00,NA,339.30,0
1777323350360,9050.00,8100.00,NA,339.30,0
1777323350383,9070.00,8160.00,NA,339.30,0
1777323350428,8980.00,8220.00,NA,339.30,0
1777323350451,9030.00,8277.00,NA,339.30,0
1777323350474,8930.00,8337.00,NA,339.30,0
1777323350518,9110.00,8400.00,NA,339.30,0
1777323350541,8910.00,8457.00,NA,339.30,0
1777323350585,8880.00,8518.00,NA,339.30,0
1777323350608,9030.00,8580.00,NA,339.30,0
1777323350653,8720.00,8637.00,NA,339.30,0
1777323350676,8930.00,8700.00,NA,339.30,0
1777323350720,9010.00,8760.00,NA,339.30,0
1777323350743,8670.00,8820.00,NA,339.30,0
1777323350787,8940.00,8877.00,NA,339.30,0
1777323350810,8990.00,8937.00,NA,339.30,0
1777323350854,9020.00,8997.00,NA,339.30,0
1777323350877,8900.00,9056.00,NA,339.30,0
1777323350922,8990.00,8976.00,NA,339.30,0
1777323350946,9060.00,8988.00,NA,339.30,0
1777323350969,8950.00,9033.00,NA,339.30,0
1777323351016,8840.00,8972.00,NA,339.30,0
1777323351040,9070.00,8980.00,NA,339.30,0
