Timestamp,SystemLatency
1777323345840,0.0000
1777323345914,71.9375
1777323345959,64.1204
1777323345996,64.9452
1777323346044,60.0420
1777323346072,59.1521
1777323346101,55.5808
1777323346140,53.0172
1777323346171,50.4568
1777323346199,47.7789
1777323346247,45.0298
1777323346274,43.8450
1777323346302,42.5875
1777323346331,41.3382
1777323346359,40.1433
1777323346408,38.8700
1777323346437,38.4047
1777323346468,37.8001
1777323346497,36.8440
1777323346546,35.8420
1777323346575,35.5971
1777323346602,35.3845
1777323346630,34.9962
1777323346680,34.4980
1777323346706,34.3938
1777323346733,34.1317
1777323346760,33.7411
1777323346809,33.3302
1777323346837,33.1934
1777323346864,33.0415
1777323346913,31.8206
1777323346940,30.0492
1777323346970,29.4195
1777323346995,29.0726
1777323347018,26.9623
1777323347064,26.6193
1777323347109,25.3751
1777323347134,25.3565
1777323347160,25.2646
1777323347207,25.0428
1777323347233,25.3603
1777323347264,25.3870
1777323347289,25.2870
1777323347335,25.1047
1777323347361,25.2129
1777323347388,25.2752
1777323347434,24.6827
1777323347459,24.5356
1777323347512,24.3137
1777323347537,24.6519
1777323347561,24.3877
1777323347606,23.7123
1777323347630,23.5427
1777323347675,23.2701
1777323347699,23.0626
1777323347744,22.4536
1777323347768,22.5214
1777323347792,22.4532
1777323347836,21.9781
1777323347861,21.6515
1777323347907,21.0699
1777323347931,20.8531
1777323347956,20.3310
1777323348016,19.6681
1777323348043,20.3271
1777323348069,20.4718
1777323348094,20.5278
1777323348141,20.2017
1777323348167,20.1148
1777323348194,20.1289
1777323348258,19.8411
1777323348283,19.6046
1777323348328,19.6465
1777323348353,19.7187
1777323348377,19.7292
1777323348421,19.6825
1777323348445,19.6486
1777323348490,19.5326
1777323348514,19.5550
1777323348559,19.3857
1777323348583,19.6792
1777323348608,19.9778
1777323348654,19.8116
1777323348688,20.1513
1777323348713,20.5300
1777323348738,20.4035
1777323348783,19.9463
1777323348807,20.0496
1777323348866,20.1773
1777323348891,20.5207
1777323348935,20.2172
1777323348959,20.4976
1777323348983,20.7614
1777323349027,20.3254
1777323349050,19.8380
1777323349094,19.1300
1777323349118,19.1142
1777323349162,18.9257
1777323349186,18.8988
1777323349231,18.9266
1777323349255,18.9058
1777323349300,18.7789
1777323349328,19.0799
1777323349354,18.9594
1777323349381,19.1016
1777323349426,18.9654
1777323349451,18.8708
1777323349497,19.0531
1777323349521,19.3622
1777323349568,19.1138
1777323349593,19.2716
1777323349618,19.2593
1777323349663,19.2064
1777323349688,19.3015
1777323349713,18.9859
1777323349758,18.8103
1777323349784,19.1163
1777323349830,19.4435
1777323349854,19.6854
1777323349879,19.4603
1777323349924,19.3097
1777323349948,19.1649
1777323349993,19.0043
1777323350017,19.4123
1777323350062,19.5307
1777323350088,20.2161
1777323350114,20.1638
1777323350161,20.3746
1777323350187,20.6314
1777323350212,20.8092
1777323350259,20.4588
1777323350285,20.7123
1777323350332,20.6496
1777323350358,20.8443
1777323350384,21.0678
1777323350411,21.2829
1777323350458,21.3387
1777323350484,21.6570
1777323350511,21.4571
1777323350559,21.2761
1777323350591,21.4621
1777323350617,21.4882
1777323350644,21.9324
1777323350674,21.7323
1777323350721,21.2841
1777323350747,21.7211
1777323350773,21.6342
1777323350821,21.6758
1777323350847,21.6070
1777323350873,21.5651
1777323350905,21.6885
1777323350955,21.3648
1777323350987,21.8348
1777323351020,22.4448
1777323351049,22.6859
1777323351076,22.5572
1777323351103,22.3990
1777323351152,22.3857
1777323351180,22.2987
1777323351207,22.3237
1777323351255,22.3685
1777323351282,22.4758
1777323351309,22.4759
1777323351335,22.4336
1777323351384,21.8823
1777323351411,21.8251
1777323351439,22.0104
1777323351487,21.7035
1777323351530,22.4635
1777323351557,23.0388
1777323351584,23.3947
1777323351612,23.4102
1777323351642,23.3027
1777323351669,23.4699
1777323351717,23.7863
1777323351745,23.9021
1777323351772,23.9746
1777323351820,24.0156
1777323351852,24.2379
1777323351878,24.6938
1777323351911,25.2568
1777323351939,25.5623
1777323351966,25.3922
1777323352015,25.0944
1777323352042,24.6450
1777323352070,24.6633
1777323352119,24.6104
1777323352147,25.1068
1777323352174,25.2908
1777323352202,25.2773
1777323352250,25.2090
1777323352278,25.3122
1777323352305,25.3550
1777323352333,25.1929
1777323352381,25.6332
1777323352409,25.7819
1777323352437,25.7820
1777323352464,25.8974
1777323352544,25.5211
1777323352571,24.9680
1777323352595,24.3217
1777323352639,23.9682
1777323352664,23.6550
1777323352708,23.7508
1777323352731,23.6138
1777323352775,23.3222
1777323352799,23.5091
1777323352843,23.1583
1777323352867,22.8738
1777323352890,22.4011
1777323352935,21.5695
1777323352958,21.4148
1777323353003,21.2560
1777323353026,21.0922
1777323353072,20.6599
1777323353098,20.8544
1777323353142,20.5742
1777323353167,20.4403
1777323353191,20.1243
1777323353236,19.7565
1777323353260,19.8732
1777323353304,19.2838
1777323353329,19.3236
1777323353374,19.2138
1777323353399,19.0585
1777323353423,18.7842
1777323353468,18.3636
1777323353492,18.4228
1777323353537,18.1337
1777323353561,17.8920
1777323353606,17.5483
1777323353631,17.8999
1777323353676,17.8416
1777323353700,18.2116
1777323353723,18.0714
1777323353769,17.9078
1777323353793,17.8794
1777323353839,17.6759
1777323353864,17.6492
1777323353889,17.6561
1777323353934,17.8601
1777323353959,18.0197
1777323354005,18.0219
1777323354031,18.2351
1777323354056,18.3675
1777323354102,17.9154
1777323354127,18.0058
1777323354172,17.7899
1777323354197,18.0421
1777323354222,18.0166
1777323354268,17.8561
1777323354293,18.0525
1777323354339,17.6933
1777323354368,18.0913
1777323354393,18.1186
1777323354439,18.0414
1777323354464,18.5691
1777323354489,18.6399
1777323354534,18.8148
1777323354560,18.9344
1777323354585,19.0137
1777323354632,18.5810
1777323354659,18.7441
1777323354706,18.5664
1777323354732,18.5912
1777323354757,19.0678
1777323354804,19.0990
1777323354830,19.6536
1777323354856,19.5827
1777323354902,19.5532
1777323354929,20.0007
1777323354955,19.9306
1777323355001,19.9625
1777323355027,20.0367
1777323355053,20.2149
1777323355101,20.3187
1777323355128,20.6084
1777323355154,20.6907
1777323355200,20.5959
1777323355226,20.8582
1777323355252,21.1303
1777323355299,20.8370
1777323355325,21.1876
1777323355351,21.0326
1777323355400,20.5428
1777323355428,20.8795
1777323355455,20.8276
1777323355482,20.7720
1777323355529,20.8318
1777323355555,20.9403
1777323355580,20.9526
1777323355626,21.0319
1777323355651,21.0051
1777323355698,20.9558
1777323355723,20.9296
1777323355749,20.9226
1777323355796,20.7619
1777323355822,20.7951
1777323355847,20.7577
1777323355894,20.6686
1777323355918,20.6806
1777323355944,20.3898
1777323355991,20.2327
1777323356017,20.1829
1777323356065,20.0309
1777323356091,20.6295
1777323356118,20.6142
1777323356145,20.4066
1777323356193,20.3679
1777323356220,20.2736
1777323356279,20.3219
1777323356302,21.3523
1777323356325,21.4143
1777323356369,21.6104
1777323356392,21.9068
1777323356436,21.5902
