Timestamp,SystemTPS,LeaderId
1777323982722,29730.00,0
1777323982751,29719.00,0
1777323982782,29786.00,0
1777323982831,29681.00,0
1777323982860,29681.00,0
1777323982888,29681.00,0
1777323982915,29681.00,0
1777323982963,29681.00,0
1777323982992,29681.00,0
1777323983019,29732.00,0
1777323983046,29796.00,0
1777323983094,29790.00,0
1777323983122,29790.00,0
1777323983150,29790.00,0
1777323983180,29844.00,0
1777323983208,29836.00,0
1777323983257,29756.00,0
1777323983285,29721.00,0
1777323983314,29721.00,0
1777323983342,29734.00,0
1777323983388,29667.00,0
1777323983416,29734.00,0
1777323983442,29689.00,0
1777323983490,29676.00,0
1777323983518,29676.00,0
1777323983546,29743.00,0
1777323983573,29822.00,0
1777323983621,29902.00,0
1777323983648,29964.00,0
1777323983675,29863.00,0
1777323983703,29939.00,0
1777323983752,29885.00,0
1777323983780,29952.00,0
1777323983813,29872.00,0
1777323983841,29873.00,0
1777323983868,29940.00,0
1777323983917,29908.00,0
1777323983945,29908.00,0
1777323983972,29924.00,0
1777323984092,29921.00,0
1777323984117,29523.00,0
1777323984141,29523.00,0
1777323984165,29590.00,0
1777323984209,29510.00,0
1777323984233,29590.00,0
1777323984277,29513.00,0
1777323984301,29577.00,0
1777323984345,29422.00,0
1777323984369,29489.00,0
1777323984413,29422.00,0
1777323984437,29422.00,0
1777323984482,29409.00,0
1777323984505,29422.00,0
1777323984529,29594.00,0
1777323984573,29517.00,0
1777323984597,29594.00,0
1777323984642,29527.00,0
1777323984666,29517.00,0
1777323984711,29527.00,0
1777323984735,29490.00,0
1777323984759,29557.00,0
1777323984804,29490.00,0
1777323984828,29490.00,0
1777323984873,29490.00,0
1777323984897,29506.00,0
1777323984942,29476.00,0
1777323984967,29463.00,0
1777323984991,29463.00,0
1777323985037,29515.00,0
1777323985061,29530.00,0
1777323985106,29476.00,0
1777323985131,29543.00,0
1777323985176,29629.00,0
1777323985200,29677.00,0
1777323985224,29703.00,0
1777323985272,29623.00,0
1777323985296,29664.00,0
1777323985321,29664.00,0
1777323985367,29733.00,0
1777323985392,29800.00,0
1777323985438,29749.00,0
1777323985464,29800.00,0
1777323985489,29813.00,0
1777323985534,29733.00,0
1777323985559,29787.00,0
1777323985605,29727.00,0
1777323985630,29794.00,0
1777323985655,29781.00,0
1777323985700,29807.00,0
1777323985725,29794.00,0
1777323985771,29794.00,0
1777323985797,29813.00,0
1777323985822,29813.00,0
1777323985869,29800.00,0
1777323985895,29787.00,0
1777323985927,29787.00,0
1777323985952,29787.00,0
1777323986001,29733.00,0
1777323986032,29800.00,0
1777323986059,29813.00,0
1777323986087,29813.00,0
1777323986134,29800.00,0
1777323986159,29800.00,0
1777323986185,29813.00,0
1777323986231,29794.00,0
1777323986257,29781.00,0
1777323986282,29794.00,0
1777323986327,29807.00,0
1777323986352,29797.00,0
1777323986398,29794.00,0
1777323986423,29807.00,0
1777323986447,29807.00,0
1777323986493,29794.00,0
1777323986519,29807.00,0
1777323986586,29714.00,0
1777323986615,29768.00,0
1777323986664,29896.00,0
1777323986692,29909.00,0
1777323986718,29909.00,0
1777323986766,29896.00,0
1777323986792,29883.00,0
1777323986818,29909.00,0
1777323986844,29791.00,0
1777323986892,29778.00,0
1777323986918,29765.00,0
1777323986959,29765.00,0
1777323986996,29778.00,0
1777323987023,29791.00,0
1777323987050,29821.00,0
1777323987078,29808.00,0
1777323987126,29821.00,0
1777323987154,29795.00,0
1777323987191,29795.00,0
1777323987219,29795.00,0
1777323987246,29795.00,0
1777323987295,29822.00,0
1777323987323,29835.00,0
1777323987350,29835.00,0
1777323987376,29822.00,0
1777323987424,29758.00,0
1777323987451,29809.00,0
1777323987478,29798.00,0
1777323987527,29718.00,0
1777323987555,29785.00,0
1777323987584,29772.00,0
1777323987615,29785.00,0
1777323987642,29785.00,0
1777323987690,29797.00,0
1777323987717,29810.00,0
1777323987744,29810.00,0
1777323987794,29730.00,0
1777323987822,29797.00,0
1777323987848,29784.00,0
1777323987876,29784.00,0
1777323987923,29732.00,0
1777323987953,29799.00,0
1777323987980,29812.00,0
1777323988006,29799.00,0
1777323988056,29735.00,0
1777323988083,29786.00,0
1777323988111,29807.00,0
1777323988139,29807.00,0
1777323988188,29727.00,0
1777323988216,29714.00,0
1777323988244,29794.00,0
1777323988271,29794.00,0
1777323988321,29749.00,0
1777323988349,29749.00,0
1777323988377,29800.00,0
1777323988405,29813.00,0
1777323988454,29733.00,0
1777323988483,29787.00,0
1777323988511,29787.00,0
1777323988540,29833.00,0
1777323988589,29779.00,0
1777323988618,29846.00,0
1777323988644,29859.00,0
1777323988672,29859.00,0
1777323988721,29769.00,0
1777323988751,29742.00,0
1777323988781,29742.00,0
1777323988810,29755.00,0
1777323988837,29742.00,0
1777323988872,29742.00,0
1777323988900,29742.00,0
1777323988950,29807.00,0
1777323988980,29743.00,0
1777323989010,29794.00,0
1777323989039,29874.00,0
1777323989137,29794.00,0
1777323989160,29783.00,0
1777323989204,29796.00,0
1777323989229,29783.00,0
1777323989253,29783.00,0
1777323989297,29809.00,0
1777323989321,29799.00,0
1777323989366,29813.00,0
1777323989390,29813.00,0
