Timestamp,SystemLatency
1777323957502,0.0000
1777323957535,70.0000
1777323957578,52.4639
1777323957600,45.8385
1777323957657,39.5903
1777323957679,39.5118
1777323957701,40.2662
1777323957781,55.0706
1777323957804,60.6174
1777323957827,60.8614
1777323957871,56.7472
1777323957893,54.2242
1777323957936,51.1305
1777323957978,49.2421
1777323958001,47.9163
1777323958044,45.8504
1777323958086,44.8750
1777323958108,43.7693
1777323958130,42.9277
1777323958173,41.5546
1777323958195,40.8197
1777323958237,39.6068
1777323958259,39.0055
1777323958302,38.0317
1777323958324,37.3176
1777323958366,36.3581
1777323958388,35.8094
1777323958431,35.0702
1777323958473,34.5658
1777323958496,34.3534
1777323958536,34.3977
1777323958559,33.8717
1777323958603,32.1178
1777323958626,32.4459
1777323958668,31.9676
1777323958691,31.5798
1777323958734,29.3693
1777323958756,29.1325
1777323958800,25.9977
1777323958823,22.2305
1777323958868,20.1136
1777323958891,20.0850
1777323958935,20.1803
1777323958958,20.2436
1777323959000,20.4717
1777323959022,20.5017
1777323959066,19.8892
1777323959088,19.8396
1777323959131,19.3358
1777323959154,19.1815
1777323959197,18.7932
1777323959220,18.9049
1777323959264,18.6274
1777323959286,18.7535
1777323959350,18.6010
1777323959373,18.7456
1777323959396,19.0275
1777323959419,19.2593
1777323959468,18.7999
1777323959491,18.8270
1777323959534,18.3010
1777323959557,17.8867
1777323959600,17.8559
1777323959623,18.0795
1777323959666,17.8101
1777323959717,18.2436
1777323959740,18.3052
1777323959783,18.1481
1777323959806,18.2797
1777323959850,18.1527
1777323959873,18.2896
1777323959916,18.1914
1777323959938,18.2442
1777323959981,17.9145
1777323960003,17.5853
1777323960045,17.6074
1777323960068,17.6923
1777323960110,17.3102
1777323960132,17.6024
1777323960174,17.2838
1777323960195,17.5795
1777323960237,17.2039
1777323960280,17.2123
1777323960301,17.7155
1777323960344,17.5296
1777323960366,17.5141
1777323960409,16.7511
1777323960432,16.8166
1777323960476,16.7071
1777323960498,16.7406
1777323960541,16.6642
1777323960563,16.5505
1777323960607,16.1878
1777323960650,15.8340
1777323960672,16.1867
1777323960715,15.9092
1777323960738,16.0801
1777323960781,16.1771
1777323960803,16.3634
1777323960846,16.3830
1777323960869,16.5482
1777323960913,16.3746
1777323960937,16.6568
1777323960980,16.4422
1777323961003,16.8221
1777323961047,16.8268
1777323961070,17.0278
1777323961114,17.3319
1777323961137,17.5783
1777323961161,17.9156
1777323961204,17.7129
1777323961228,18.0972
1777323961273,17.9830
1777323961296,17.9937
1777323961340,17.7867
1777323961364,17.8132
1777323961408,17.6365
1777323961431,17.9644
1777323961475,18.1235
1777323961497,18.1902
1777323961541,18.4149
1777323961564,18.6272
1777323961608,18.7826
1777323961632,19.0837
1777323961676,18.9349
1777323961700,19.0952
1777323961723,19.0411
1777323961768,18.5532
1777323961792,18.4923
1777323961837,18.0564
1777323961860,18.0624
1777323961905,18.2434
1777323961928,18.2749
1777323961972,18.0318
1777323961996,18.2411
1777323962042,18.0312
1777323962065,18.2515
1777323962088,17.9478
1777323962131,17.6220
1777323962155,17.4003
1777323962199,17.4225
1777323962222,17.3212
1777323962265,17.3569
1777323962308,17.3240
1777323962332,17.8343
1777323962356,17.7757
1777323962402,17.4230
1777323962426,17.6640
1777323962471,17.4897
1777323962495,17.6567
1777323962539,17.6900
1777323962563,17.7410
1777323962586,17.9842
1777323962630,17.7074
1777323962653,17.6271
1777323962697,17.3468
1777323962720,17.1304
1777323962764,17.2374
1777323962788,17.2432
1777323962832,17.0418
1777323962855,17.3789
1777323962899,17.3809
1777323962925,17.4630
1777323962969,17.4746
1777323962993,17.6582
1777323963017,17.4615
1777323963062,17.2626
1777323963085,17.0739
1777323963144,17.2961
1777323963168,18.1893
1777323963191,18.9282
1777323963215,18.9553
1777323963259,19.1724
1777323963283,19.1604
1777323963328,18.6563
1777323963354,18.8130
1777323963400,19.0736
1777323963425,19.3202
1777323963450,19.5697
1777323963496,19.2349
1777323963522,19.4063
1777323963566,19.0903
1777323963590,19.4212
1777323963614,19.5351
1777323963659,19.3978
1777323963683,19.7541
1777323963728,19.5245
1777323963795,20.6985
1777323963817,20.7762
1777323963860,20.8643
1777323963881,20.8629
1777323963924,20.3803
1777323963946,20.3295
1777323963989,20.0800
1777323964011,19.8362
1777323964054,19.9119
1777323964076,19.8097
1777323964119,19.6669
1777323964141,19.5311
1777323964183,17.9687
1777323964226,17.8260
1777323964249,18.1137
1777323964291,17.8864
1777323964313,18.2389
1777323964356,17.9037
1777323964378,18.0703
1777323964421,17.8088
1777323964443,17.6166
1777323964486,17.5373
1777323964508,17.5256
1777323964551,17.0534
1777323964574,17.1039
1777323964616,16.4496
1777323964639,16.6449
1777323964682,16.0782
1777323964704,16.0338
1777323964747,15.7805
1777323964789,15.7754
1777323964812,15.7702
1777323964854,15.5136
1777323964877,15.7270
1777323964919,15.6261
1777323964941,15.8314
1777323964984,15.8454
1777323965006,15.9900
1777323965049,16.0584
1777323965071,16.2437
1777323965115,16.3088
1777323965138,16.3831
1777323965181,16.4842
1777323965203,16.5242
1777323965247,16.1911
1777323965270,16.3026
1777323965314,16.1734
1777323965337,16.1878
1777323965380,15.8966
1777323965403,16.3029
1777323965447,16.3058
1777323965470,16.4579
1777323965513,16.3832
1777323965536,16.5941
1777323965579,16.3779
1777323965601,16.7766
1777323965644,16.5469
1777323965667,16.9762
1777323965710,16.8329
1777323965732,17.3099
1777323965776,17.1838
1777323965799,17.2379
1777323965842,16.9059
1777323965865,16.9709
1777323965913,16.6445
1777323965937,16.8596
1777323965961,16.6847
1777323966006,16.5458
1777323966029,16.6950
1777323966073,16.2171
1777323966096,16.5322
1777323966139,16.4202
1777323966162,16.7059
1777323966206,16.4412
1777323966228,16.6280
1777323966271,16.3055
1777323966294,16.5623
1777323966339,16.3334
1777323966362,16.7146
1777323966406,16.4434
1777323966430,16.7551
1777323966474,16.4803
1777323966498,16.7588
1777323966544,16.5695
1777323966569,17.0727
1777323966594,17.1742
1777323966639,17.1186
1777323966664,17.3017
1777323966689,17.1614
1777323966734,16.8399
1777323966757,17.2439
1777323966800,16.9216
1777323966823,17.1897
1777323966866,16.8809
1777323966889,17.1986
1777323966933,16.9943
1777323966955,16.8442
1777323966999,16.9521
1777323967022,17.0564
1777323967067,17.1372
1777323967090,17.2680
1777323967133,17.1650
1777323967156,17.3482
1777323967200,17.4451
1777323967223,17.5899
1777323967267,17.6673
1777323967334,18.7427
1777323967355,18.7638
1777323967398,18.3941
1777323967419,18.5150
1777323967462,18.3268
1777323967484,18.2920
1777323967527,17.8353
1777323967549,17.7718
1777323967591,17.0107
1777323967613,16.9131
1777323967656,16.6909
1777323967698,16.8106
1777323967720,17.0111
1777323967763,16.9553
1777323967785,17.1927
1777323967827,17.0709
1777323967849,17.2172
1777323967892,16.8639
1777323967914,17.1154
1777323967956,16.7281
1777323967978,16.9244
1777323968021,16.5033
