Timestamp,Profit,CurrentTPS,CurrentTokens,TokensUsed,TransactionsUpgraded
1777266137821,613.00,0.00,NA,339.30,0
1777266137855,606.00,0.00,NA,339.30,0
1777266137878,615.00,96.00,NA,339.30,0
1777266137902,619.00,144.00,NA,339.30,0
1777266137945,592.00,223.00,NA,339.30,0
1777266137992,618.00,300.00,NA,339.30,0
1777266138015,597.00,360.00,NA,339.30,0
1777266138037,610.00,420.00,NA,339.30,0
1777266138059,595.00,480.00,NA,339.30,0
1777266138102,593.00,540.00,NA,339.30,0
1777266138124,607.00,600.00,NA,339.30,0
1777266138169,584.00,660.00,NA,339.30,0
1777266138194,607.00,720.00,NA,339.30,0
1777266138239,593.00,780.00,NA,339.30,0
1777266138264,605.00,840.00,NA,339.30,0
1777266138309,612.00,900.00,NA,339.30,0
1777266138334,608.00,957.00,NA,339.30,0
1777266138358,590.00,1020.00,NA,339.30,0
1777266138403,590.00,1080.00,NA,339.30,0
1777266138426,605.00,1137.00,NA,339.30,0
1777266138471,590.00,1200.00,NA,339.30,0
1777266138495,581.00,1260.00,NA,339.30,0
1777266138543,589.00,1320.00,NA,339.30,0
1777266138569,585.00,1380.00,NA,339.30,0
1777266138593,595.00,1440.00,NA,339.30,0
1777266138639,575.00,1497.00,NA,339.30,0
1777266138663,621.00,1560.00,NA,339.30,0
1777266138688,598.00,1617.00,NA,339.30,0
1777266138734,610.00,1677.00,NA,339.30,0
1777266138759,594.00,1737.00,NA,339.30,0
1777266138785,601.00,1797.00,NA,339.30,0
1777266138831,587.00,1860.00,NA,339.30,0
1777266138855,580.00,1920.00,NA,339.30,0
1777266138901,590.00,1980.00,NA,339.30,0
1777266138925,595.00,2040.00,NA,339.30,0
1777266138948,621.00,2100.00,NA,339.30,0
1777266138994,580.00,2157.00,NA,339.30,0
1777266139016,595.00,2217.00,NA,339.30,0
1777266139059,584.00,2280.00,NA,339.30,0
1777266139081,606.00,2337.00,NA,339.30,0
1777266139124,593.00,2397.00,NA,339.30,0
1777266139147,611.00,2457.00,NA,339.30,0
1777266139191,616.00,2520.00,NA,339.30,0
1777266139246,1185.00,2580.00,NA,678.60,0
1777266139290,595.00,2697.00,NA,339.30,0
1777266139312,597.00,2760.00,NA,339.30,0
1777266139356,608.00,2820.00,NA,339.30,0
1777266139401,603.00,2880.00,NA,339.30,0
1777266139424,613.00,2937.00,NA,339.30,0
1777266139447,605.00,2997.00,NA,339.30,0
1777266139511,593.00,3057.00,NA,339.30,0
1777266139533,580.00,3120.00,NA,339.30,0
1777266139576,606.00,3180.00,NA,339.30,0
1777266139598,608.00,3237.00,NA,339.30,0
1777266139643,596.00,3297.00,NA,339.30,0
