Timestamp,Profit,CurrentTPS,CurrentTokens,TokensUsed,TransactionsUpgraded
1777323957506,18280.00,0.00,NA,678.60,0
1777323957536,8910.00,0.00,NA,339.30,0
1777323957579,9080.00,144.00,NA,339.30,0
1777323957602,9120.00,192.00,NA,339.30,0
1777323957665,9140.00,240.00,NA,339.30,0
1777323957687,8940.00,290.00,NA,339.30,0
1777323957709,8880.00,362.00,NA,339.30,0
1777323957780,17730.00,453.00,NA,678.60,0
1777323957803,8770.00,574.00,NA,339.30,0
1777323957827,8680.00,660.00,NA,339.30,0
1777323957870,9130.00,720.00,NA,339.30,0
1777323957894,9110.00,777.00,NA,339.30,0
1777323957940,8930.00,840.00,NA,339.30,0
1777323957963,8700.00,889.00,NA,339.30,0
1777323958008,9110.00,960.00,NA,339.30,0
1777323958033,9250.00,1020.00,NA,339.30,0
1777323958088,8850.00,1080.00,NA,339.30,0
1777323958111,8900.00,1140.00,NA,339.30,0
1777323958133,9020.00,1200.00,NA,339.30,0
1777323958177,9190.00,1260.00,NA,339.30,0
1777323958201,9120.00,1317.00,NA,339.30,0
1777323958225,8830.00,1377.00,NA,339.30,0
1777323958270,9030.00,1431.00,NA,339.30,0
1777323958294,8890.00,1500.00,NA,339.30,0
1777323958339,9050.00,1560.00,NA,339.30,0
1777323958363,8760.00,1620.00,NA,339.30,0
1777323958407,9060.00,1677.00,NA,339.30,0
1777323958429,9310.00,1737.00,NA,339.30,0
1777323958471,9000.00,1800.00,NA,339.30,0
1777323958495,9180.00,1860.00,NA,339.30,0
1777323958537,8930.00,1920.00,NA,339.30,0
1777323958560,8930.00,1980.00,NA,339.30,0
1777323958602,8930.00,2037.00,NA,339.30,0
1777323958624,8800.00,2097.00,NA,339.30,0
1777323958667,9040.00,2157.00,NA,339.30,0
1777323958689,9140.00,2220.00,NA,339.30,0
1777323958731,8950.00,2277.00,NA,339.30,0
1777323958773,8990.00,2340.00,NA,339.30,0
1777323958795,8920.00,2397.00,NA,339.30,0
1777323958838,9180.00,2460.00,NA,339.30,0
1777323958861,8900.00,2520.00,NA,339.30,0
1777323958905,9050.00,2580.00,NA,339.30,0
1777323958927,8940.00,2640.00,NA,339.30,0
1777323958981,9030.00,2700.00,NA,339.30,0
1777323959003,8880.00,2757.00,NA,339.30,0
1777323959026,8760.00,2820.00,NA,339.30,0
1777323959069,8960.00,2880.00,NA,339.30,0
1777323959092,8980.00,2937.00,NA,339.30,0
1777323959135,8940.00,3000.00,NA,339.30,0
1777323959158,9000.00,3060.00,NA,339.30,0
1777323959201,8890.00,3120.00,NA,339.30,0
1777323959224,9110.00,3177.00,NA,339.30,0
1777323959267,8910.00,3238.00,NA,339.30,0
1777323959289,9090.00,3300.00,NA,339.30,0
1777323959352,18020.00,3360.00,NA,678.60,0
1777323959394,9330.00,3480.00,NA,339.30,0
1777323959436,9020.00,3540.00,NA,339.30,0
1777323959469,9060.00,3600.00,NA,339.30,0
