Timestamp,SystemLatency
1777323345840,0.0000
1777323345878,64.0000
1777323345900,56.6521
1777323345923,45.0319
1777323345967,43.4014
1777323345989,43.7888
1777323346011,43.0867
1777323346073,47.4702
1777323346097,47.9196
1777323346140,44.8633
1777323346186,42.5530
1777323346208,41.7379
1777323346252,40.1108
1777323346275,39.4577
1777323346298,38.2571
1777323346343,36.8227
1777323346368,36.3534
1777323346393,35.4769
1777323346438,34.5419
1777323346483,34.1505
1777323346508,34.0513
1777323346532,33.6119
1777323346577,32.8871
1777323346602,32.7281
1777323346647,32.2200
1777323346672,32.2073
1777323346722,31.9944
1777323346746,32.2615
1777323346770,32.3240
1777323346804,32.5269
1777323346829,32.2364
1777323346875,31.6826
1777323346899,30.2536
1777323346944,30.1960
1777323346969,30.0929
1777323346996,29.6668
1777323347020,29.0133
1777323347064,27.7248
1777323347109,26.7730
1777323347132,25.6172
1777323347155,25.4451
1777323347199,24.9706
1777323347222,24.4734
1777323347267,24.1094
1777323347290,23.7766
1777323347334,23.7121
1777323347357,23.6694
1777323347400,23.1100
1777323347423,23.4117
1777323347467,22.7985
1777323347511,22.4390
1777323347534,22.3600
1777323347577,22.1149
1777323347599,22.2083
1777323347642,21.7884
1777323347664,21.7264
1777323347707,20.9976
1777323347729,20.9630
1777323347772,19.5869
1777323347794,18.9062
1777323347837,18.5858
1777323347860,18.6626
1777323347903,18.0050
1777323347925,18.0219
1777323347968,17.2987
1777323348008,17.0484
1777323348033,17.2822
1777323348077,17.4591
1777323348100,17.4006
1777323348144,17.0390
1777323348167,17.3413
1777323348211,17.6793
1777323348259,18.7325
1777323348281,18.7552
1777323348324,18.7188
1777323348346,18.7600
1777323348389,18.6404
1777323348411,18.5860
1777323348454,18.5388
1777323348476,18.4691
1777323348520,18.1431
1777323348542,18.2323
1777323348585,18.0561
1777323348608,17.8982
1777323348651,17.8904
1777323348683,17.9291
1777323348706,18.0933
1777323348749,17.7174
1777323348772,17.9348
1777323348815,17.5735
1777323348866,18.0505
1777323348888,18.1831
1777323348930,18.1732
1777323348953,18.2545
1777323348995,17.9956
1777323349017,17.9626
1777323349059,17.4518
1777323349101,17.1969
1777323349123,17.5528
1777323349166,17.0388
1777323349188,17.2961
1777323349231,16.9536
1777323349253,16.6215
1777323349296,16.3133
1777323349318,16.6008
1777323349362,16.3519
1777323349385,16.8440
1777323349429,16.6276
1777323349451,16.9631
1777323349494,17.0615
1777323349518,17.1643
1777323349562,17.2200
1777323349584,17.2894
1777323349628,17.1042
1777323349650,17.3361
1777323349693,17.0328
1777323349716,17.4733
1777323349759,17.4221
1777323349782,17.4518
1777323349825,17.5229
1777323349848,17.6768
1777323349891,17.5118
1777323349914,17.6467
1777323349959,17.3251
1777323349982,17.6665
1777323350026,17.4918
1777323350048,17.9544
1777323350092,17.8969
1777323350116,17.7634
1777323350160,17.7544
1777323350183,17.7479
1777323350227,17.8921
1777323350250,18.1298
1777323350293,18.1229
1777323350316,18.2475
1777323350360,18.3999
1777323350383,18.5782
1777323350427,18.4274
1777323350451,18.6406
1777323350474,18.7929
1777323350518,18.3928
1777323350541,18.5356
1777323350585,18.0765
1777323350608,18.3126
1777323350653,18.0071
1777323350676,18.3634
1777323350720,18.0783
1777323350743,18.3264
1777323350787,18.1935
1777323350810,18.3707
1777323350854,18.3441
1777323350877,18.5431
1777323350922,18.4366
1777323350945,18.9378
1777323350969,18.8373
1777323351016,18.7629
1777323351040,18.8425
1777323351084,18.7565
1777323351109,18.9249
1777323351153,18.8636
1777323351177,19.1204
1777323351222,18.9341
1777323351245,19.2046
1777323351269,18.9546
1777323351313,18.7969
1777323351338,18.8804
1777323351382,18.6748
1777323351406,18.6295
1777323351451,18.5391
1777323351475,18.4697
1777323351533,18.7870
1777323351557,19.6014
1777323351581,20.3288
1777323351605,20.3221
1777323351649,20.5472
1777323351674,20.6230
1777323351719,20.7554
1777323351743,20.9502
1777323351768,21.1857
1777323351813,20.7368
1777323351836,21.0416
1777323351881,20.7812
1777323351905,20.9479
1777323351950,20.6320
1777323351975,20.9610
1777323351999,21.2793
1777323352043,20.8460
1777323352068,21.1160
1777323352113,20.6542
1777323352137,20.9780
1777323352183,20.8147
1777323352208,20.9673
1777323352232,20.8737
1777323352278,20.4586
1777323352302,20.8533
1777323352348,20.6165
1777323352372,21.0164
1777323352396,20.8674
1777323352442,20.6634
1777323352467,20.7559
1777323352543,19.9124
1777323352566,20.0618
1777323352609,19.7215
1777323352631,19.7631
1777323352674,19.4271
1777323352696,19.3644
1777323352739,18.8108
1777323352761,18.8049
1777323352804,18.7407
1777323352827,18.6994
1777323352869,18.4062
1777323352892,18.1067
1777323352935,17.9253
1777323352957,17.8286
1777323353000,17.1657
1777323353043,17.3968
1777323353066,17.4605
1777323353109,17.5916
1777323353132,17.7617
1777323353175,17.5395
1777323353197,17.7430
1777323353240,17.3242
1777323353263,17.7002
1777323353306,17.4497
1777323353329,17.6151
1777323353372,17.1056
1777323353395,17.2140
1777323353439,17.3061
1777323353461,17.3998
1777323353505,17.0451
1777323353527,17.1846
1777323353571,16.5907
1777323353593,16.8285
1777323353637,16.5901
1777323353660,16.7160
1777323353704,16.4849
1777323353727,16.8309
1777323353771,16.5891
1777323353794,16.9846
1777323353838,16.8295
1777323353861,17.2595
1777323353905,17.3042
1777323353931,17.5279
1777323353975,17.4863
1777323353998,18.0561
1777323354021,17.9354
1777323354066,17.6839
1777323354089,17.4921
1777323354133,17.0374
1777323354157,17.0572
1777323354201,16.6595
1777323354225,16.8384
1777323354269,16.5073
1777323354292,16.6109
1777323354336,16.2180
1777323354359,16.5240
1777323354403,16.2444
1777323354426,16.6071
1777323354470,16.3605
1777323354494,16.7323
1777323354538,16.8489
1777323354561,17.1299
1777323354585,17.0369
1777323354629,16.8629
1777323354653,16.8715
1777323354697,16.6400
1777323354722,16.6736
1777323354766,16.6092
1777323354790,16.7686
1777323354835,16.6635
1777323354859,17.0142
1777323354904,17.1257
1777323354928,17.2486
1777323354952,17.2548
1777323354998,16.8060
1777323355023,16.9658
1777323355068,17.3348
1777323355093,17.6556
1777323355117,17.9658
1777323355163,18.0810
1777323355187,18.1624
1777323355232,17.9883
1777323355257,18.4802
1777323355281,18.4073
1777323355326,18.2024
1777323355351,18.1670
1777323355396,18.0407
1777323355420,18.2104
1777323355466,18.0551
1777323355490,18.3565
1777323355515,18.2195
1777323355560,17.7452
1777323355584,17.9748
1777323355629,18.2124
1777323355653,18.4169
1777323355699,18.6512
1777323355724,18.9172
1777323355748,19.0731
1777323355793,18.6934
1777323355817,18.9537
1777323355861,18.7194
1777323355885,18.9380
1777323355931,18.5530
1777323355955,18.7684
1777323355980,19.0357
1777323356025,18.6178
1777323356050,18.8395
1777323356096,18.7239
1777323356121,18.6936
1777323356146,18.9386
1777323356192,18.5972
1777323356217,18.9340
1777323356298,18.7537
1777323356321,20.7038
1777323356363,20.7399
1777323356385,20.7048
1777323356427,20.3558
1777323356449,20.1882
1777323356491,19.4661
1777323356534,19.3485
1777323356556,19.7913
1777323356598,19.4613
1777323356621,19.7300
1777323356663,19.5370
1777323356686,19.5542
1777323356728,19.0548
1777323356751,19.3488
1777323356794,18.9090
1777323356816,18.7404
1777323356858,18.5097
1777323356881,18.4142
1777323356924,18.1312
1777323356946,18.0712
1777323356989,17.8313
1777323357012,17.7348
1777323357054,17.2905
1777323357101,17.2513
1777323357123,17.3770
1777323357176,17.5137
1777323357198,18.2988
1777323357220,18.3261
1777323357242,18.4774
1777323357285,18.1552
1777323357328,16.5719
1777323357350,16.8776
1777323357394,16.7710
1777323357417,17.2942
1777323357460,17.2870
1777323357482,17.8572
1777323357525,17.8595
1777323357548,17.9509
1777323357591,17.8363
1777323357614,17.9165
1777323357662,17.7765
1777323357685,18.0359
1777323357729,18.3286
1777323357752,18.5560
1777323357774,18.8560
1777323357818,18.5450
1777323357841,18.8091
1777323357885,19.0039
1777323357908,18.9695
1777323357952,19.1469
1777323357975,19.1514
1777323358019,19.4741
1777323358042,19.4940
1777323358086,19.2935
1777323358109,19.3260
1777323358153,18.8708
1777323358176,19.0015
1777323358220,18.1207
1777323358243,18.1047
1777323358287,18.2123
1777323358310,18.5082
1777323358354,18.3257
1777323358378,18.5746
1777323358401,18.5156
1777323358444,18.0735
1777323358468,18.0083
1777323358512,17.6606
1777323358535,17.6529
1777323358578,17.4494
1777323358601,17.3947
1777323358645,17.2260
1777323358668,17.2948
1777323358711,16.6828
1777323358734,16.7649
1777323358778,16.1587
1777323358801,16.5044
1777323358845,16.6000
1777323358868,16.7897
1777323358913,16.4526
1777323358936,16.8160
1777323358979,16.7051
1777323359003,16.8696
1777323359046,16.6162
1777323359070,16.9770
1777323359114,16.7515
1777323359137,17.1436
1777323359185,17.0671
1777323359255,17.5401
1777323359276,19.1728
1777323359298,19.3106
1777323359341,18.9822
1777323359363,19.0293
1777323359405,18.5675
1777323359427,18.9809
1777323359470,18.7161
1777323359492,19.0042
1777323359534,18.5543
1777323359577,18.8264
1777323359599,19.0013
1777323359642,19.1689
1777323359664,19.2385
1777323359707,19.3812
1777323359729,19.4067
1777323359772,19.5182
1777323359794,19.4429
1777323359837,19.4853
1777323359860,19.4940
1777323359902,19.4986
1777323359925,19.4688
1777323359967,19.0530
1777323359989,19.2234
1777323360032,18.9098
1777323360054,18.7899
1777323360113,18.3643
1777323360136,18.5130
1777323360158,18.5871
1777323360201,17.9825
1777323360224,18.0402
1777323360267,17.8156
1777323360289,16.1901
1777323360332,15.6823
1777323360354,15.9022
1777323360398,15.5834
1777323360420,15.4844
1777323360465,15.5598
1777323360487,15.5737
1777323360530,15.8273
1777323360574,15.8759
1777323360596,16.1661
1777323360619,15.9580
1777323360663,15.4778
1777323360685,15.5356
1777323360728,15.2650
1777323360772,15.2815
1777323360794,15.6097
1777323360837,15.6073
1777323360860,15.8418
1777323360903,16.0645
1777323360925,16.1256
1777323360969,16.3718
1777323360992,16.5740
1777323361036,16.8621
1777323361059,17.1166
1777323361103,17.5721
1777323361126,17.8280
1777323361169,17.5736
1777323361192,17.8635
1777323361236,17.6454
1777323361258,18.1806
1777323361302,18.0611
1777323361325,18.6913
1777323361348,18.6614
1777323361392,18.7996
1777323361415,18.7160
1777323361458,18.7430
1777323361481,18.7272
1777323361525,18.7721
1777323361548,18.7641
1777323361591,18.2522
1777323361614,18.2620
1777323361658,18.4109
1777323361681,18.4220
1777323361725,18.5621
1777323361748,18.5846
1777323361792,18.1470
1777323361815,18.2840
1777323361858,18.1508
1777323361881,17.9774
1777323361925,17.6774
1777323361948,17.9470
1777323361992,17.7972
1777323362015,17.8177
1777323362059,17.5564
1777323362082,17.8338
1777323362127,17.5495
1777323362150,17.5456
1777323362195,17.2536
1777323362218,17.5744
1777323362241,17.5732
1777323362285,17.1113
1777323362308,17.0973
1777323362355,16.8807
1777323362378,17.0656
1777323362423,17.3279
1777323362447,17.4902
1777323362491,17.5898
1777323362515,17.9062
1777323362563,17.7794
1777323362587,18.5353
1777323362610,18.5678
1777323362655,18.6896
1777323362679,18.8185
1777323362724,19.1289
1777323362750,19.3655
1777323362775,19.6092
1777323362819,19.3553
1777323362843,19.5398
1777323362888,19.3462
1777323362912,19.6117
1777323362957,19.4158
1777323362981,19.9363
1777323363005,19.8332
1777323363050,19.6961
1777323363075,19.7208
1777323363120,19.6521
1777323363144,19.8852
1777323363168,19.6323
1777323363213,19.4482
1777323363237,19.2074
1777323363282,19.3640
1777323363305,19.5288
1777323363350,19.6150
1777323363373,19.6483
1777323363418,19.6981
1777323363442,19.8082
1777323363466,19.6691
1777323363511,19.2733
1777323363535,19.2576
1777323363580,19.0255
1777323363604,18.6811
1777323363649,18.3974
1777323363673,18.7214
1777323363756,18.1779
1777323363778,18.2695
1777323363820,18.2193
1777323363842,18.0724
1777323363884,18.0510
1777323363906,18.0012
1777323363948,17.5790
1777323363990,17.0831
1777323364012,17.3526
1777323364054,17.4165
1777323364076,17.3023
1777323364118,17.2840
1777323364140,17.2557
1777323364182,17.1043
1777323364204,17.1099
1777323364247,16.9296
1777323364289,16.6954
1777323364311,16.9641
1777323364354,16.8623
1777323364376,16.8392
1777323364419,16.6730
1777323364442,16.4740
1777323364484,16.6556
1777323364507,16.8396
1777323364549,16.4864
1777323364572,16.7132
1777323364614,16.5225
1777323364637,16.5622
1777323364680,16.1661
1777323364703,16.1928
1777323364746,15.9489
1777323364768,15.9944
1777323364811,15.7319
1777323364834,15.7327
1777323364877,15.7216
1777323364900,15.7535
1777323364943,15.6734
1777323364966,15.6371
1777323365009,15.0886
1777323365032,15.1072
1777323365077,14.8724
1777323365099,14.8934
1777323365144,14.7509
1777323365167,14.9174
1777323365210,14.5772
1777323365233,14.9661
1777323365278,14.7641
1777323365301,14.8896
1777323365345,14.5153
1777323365368,14.6461
1777323365412,14.3959
1777323365435,14.5725
1777323365478,14.4256
1777323365501,14.6435
1777323365545,14.5257
1777323365569,14.7662
1777323365613,14.9026
1777323365636,15.0328
1777323365681,15.3138
1777323365705,15.5460
1777323365728,15.8854
1777323365773,15.6088
1777323365796,15.9449
1777323365841,16.0683
1777323365865,16.2404
1777323365910,16.3440
1777323365934,16.6310
1777323365979,16.5980
1777323366002,17.1773
1777323366025,17.1646
1777323366069,17.2101
1777323366093,17.2428
1777323366138,17.3754
1777323366162,17.4023
1777323366207,17.3563
1777323366230,17.5180
1777323366275,17.6285
1777323366299,17.7604
1777323366343,17.9006
1777323366367,18.1279
1777323366391,18.3144
1777323366435,18.0274
1777323366459,18.1730
1777323366504,17.8151
1777323366531,18.0919
1777323366576,17.8377
1777323366600,18.1726
1777323366623,18.1328
1777323366669,17.7418
1777323366693,17.5856
1777323366744,17.3555
1777323366768,17.9724
1777323366792,18.0553
1777323366838,18.0918
1777323366862,18.1258
1777323366907,18.1296
1777323366931,18.3631
1777323366978,18.3428
1777323367002,18.7345
1777323367026,18.7780
1777323367072,19.0092
1777323367097,19.2811
1777323367121,19.5635
1777323367168,19.5055
1777323367193,19.6781
1777323367239,19.5398
1777323367263,19.9556
1777323367287,19.9225
1777323367333,19.7079
1777323367357,19.8026
1777323367402,19.5286
1777323367427,20.0527
1777323367451,19.9633
1777323367497,19.9796
1777323367522,20.0381
1777323367567,19.9665
1777323367591,20.1001
1777323367615,19.8834
1777323367661,19.9652
1777323367686,19.9279
1777323367732,19.8885
1777323367757,20.0023
1777323367782,19.6774
1777323367827,19.6873
1777323367851,19.6914
1777323367949,19.4991
1777323367971,21.1304
1777323367993,21.1617
1777323368036,20.6485
1777323368057,20.6752
1777323368100,20.2202
1777323368121,20.1589
1777323368164,20.0340
1777323368206,19.7877
1777323368228,20.0425
1777323368271,19.7135
1777323368293,19.8508
1777323368336,19.7644
1777323368359,19.9246
1777323368402,19.9136
1777323368425,19.8264
1777323368468,19.6476
1777323368545,20.1265
1777323368568,21.9369
1777323368591,23.0499
1777323368634,23.4727
1777323368658,23.3871
1777323368701,23.0322
1777323368724,23.5701
1777323368768,23.2125
1777323368790,23.3621
1777323368834,23.3863
1777323368857,23.4283
1777323368900,23.4208
1777323368922,23.3754
1777323368966,21.3905
1777323368989,21.4538
1777323369032,21.4406
1777323369055,21.4706
1777323369099,21.5231
1777323369121,21.6003
1777323369166,21.8088
1777323369188,22.0454
1777323369232,21.7584
1777323369255,21.9940
1777323369298,21.6588
1777323369321,22.0412
1777323369365,21.7576
1777323369388,22.1049
1777323369432,21.8630
1777323369455,22.2707
1777323369500,22.0402
1777323369523,22.2081
1777323369546,22.0691
1777323369590,20.1914
1777323369613,19.0419
1777323369656,18.7409
1777323369680,18.7928
1777323369724,18.4168
1777323369747,18.6122
1777323369791,18.2625
1777323369814,18.4684
1777323369858,18.1145
1777323369881,18.3444
1777323369926,18.1683
1777323369949,18.5372
1777323369993,18.4005
1777323370016,18.6358
1777323370039,18.5312
1777323370083,18.1573
1777323370106,18.0772
1777323370160,17.7371
1777323370186,17.9691
1777323370208,17.9154
1777323370252,17.7133
1777323370275,17.6085
1777323370319,17.1939
1777323370343,17.2958
1777323370387,17.2337
1777323370410,17.1189
1777323370454,17.0687
1777323370477,16.9695
1777323370521,16.8802
1777323370548,16.7511
1777323370570,17.0835
1777323370615,16.7601
1777323370638,16.9811
1777323370683,16.7193
1777323370706,17.0210
1777323370751,16.7552
1777323370774,17.1424
1777323370819,16.8731
1777323370843,17.2767
1777323370888,17.1551
1777323370912,17.7028
1777323370936,17.5448
1777323370981,17.1646
1777323371005,17.3113
1777323371050,16.9626
1777323371074,17.5007
1777323371119,17.8522
1777323371143,18.1708
1777323371167,17.9596
1777323371212,17.8172
1777323371236,18.0163
1777323371281,17.9863
1777323371305,18.1842
1777323371350,18.0016
1777323371375,18.4352
1777323371398,18.4058
1777323371443,18.1973
1777323371468,18.1475
1777323371513,18.1523
1777323371537,18.2512
1777323371582,17.9908
1777323371605,18.6200
1777323371629,18.5365
1777323371674,18.5299
1777323371699,18.5662
1777323371744,18.5456
1777323371768,18.6405
1777323371813,18.6699
1777323371837,18.9283
1777323371861,18.7952
1777323371907,18.5552
1777323371931,18.3301
1777323371976,18.5412
1777323372001,18.6624
1777323372025,18.5350
1777323372071,18.3294
1777323372095,18.1798
1777323372140,17.8135
1777323372165,17.9510
1777323372212,18.0543
1777323372236,18.2391
1777323372260,18.3731
1777323372304,18.1642
1777323372328,18.1411
1777323372373,17.9883
1777323372397,17.9235
1777323372442,18.0870
1777323372467,18.2586
1777323372512,18.2299
1777323372536,18.5291
1777323372560,18.5921
1777323372605,18.3057
1777323372629,18.1950
1777323372674,18.4247
1777323372698,18.5504
1777323372722,18.6529
1777323372766,18.2815
1777323372791,18.3788
1777323372837,18.1887
1777323372861,18.0073
1777323372906,18.1895
1777323372931,18.2810
1777323372955,18.4282
1777323373000,18.0376
1777323373025,18.0864
1777323373070,18.5183
