Timestamp,Profit,CurrentTPS,CurrentTokens,TokensUsed,TransactionsUpgraded
1777324461334,39460.00,0.00,260000.00,592.18,525
1777324461372,80930.00,0.00,260000.00,1186.66,1050
1777324461406,40460.00,0.00,260000.00,590.80,525
1777324461431,41840.00,0.00,260000.00,594.94,525
1777324461456,8780.00,0.00,260000.00,339.30,0
1777324461527,8990.00,55.00,260000.00,339.30,0
1777324461553,9040.00,114.00,260000.00,339.30,0
1777324461582,8880.00,187.00,260000.00,339.30,0
1777324461611,8910.00,283.00,260000.00,339.30,0
1777324461638,9360.00,385.00,260000.00,339.30,0
1777324461669,8820.00,480.00,260000.00,339.30,0
1777324461700,9020.00,616.00,260000.00,339.30,0
1777324461731,9130.00,762.00,260000.00,339.30,0
1777324461763,8850.00,840.00,260000.00,339.30,0
1777324461814,8970.00,900.00,260000.00,339.30,0
1777324461843,9140.00,960.00,260000.00,339.30,0
1777324461870,9140.00,1020.00,260000.00,339.30,0
1777324461908,8970.00,1080.00,260000.00,339.30,0
1777324461933,8820.00,1140.00,260000.00,339.30,0
1777324461980,9430.00,1200.00,260000.00,339.30,0
1777324462006,8820.00,1260.00,260000.00,339.30,0
1777324462032,9000.00,1317.00,260000.00,339.30,0
1777324462057,8750.00,1380.00,260000.00,339.30,0
1777324462102,9040.00,1440.00,260000.00,339.30,0
1777324462126,9040.00,1497.00,260000.00,339.30,0
1777324462151,8960.00,1557.00,260000.00,339.30,0
1777324462200,8910.00,1620.00,260000.00,339.30,0
1777324462229,9010.00,1677.00,260000.00,339.30,0
1777324462260,9030.00,1737.00,260000.00,339.30,0
1777324462310,9050.00,1800.00,260000.00,339.30,0
1777324462338,8650.00,1860.00,260000.00,339.30,0
1777324462373,8950.00,1917.00,260000.00,339.30,0
1777324462401,8970.00,1977.00,260000.00,339.30,0
1777324462427,9150.00,2040.00,260000.00,339.30,0
1777324462479,9050.00,2100.00,260000.00,339.30,0
1777324462508,9090.00,2160.00,260000.00,339.30,0
1777324462534,8890.00,2220.00,260000.00,339.30,0
1777324462559,8950.00,2280.00,260000.00,339.30,0
1777324462606,8810.00,2340.00,260000.00,339.30,0
1777324462633,8950.00,2400.00,260000.00,339.30,0
1777324462658,8890.00,2460.00,260000.00,339.30,0
1777324462703,9010.00,2520.00,260000.00,339.30,0
1777324462728,8990.00,2580.00,260000.00,339.30,0
1777324462753,9010.00,2637.00,260000.00,339.30,0
1777324462800,9070.00,2700.00,260000.00,339.30,0
1777324462825,9100.00,2760.00,260000.00,339.30,0
1777324462869,8880.00,2820.00,260000.00,339.30,0
1777324462893,9030.00,2880.00,260000.00,339.30,0
1777324462937,9160.00,2937.00,260000.00,339.30,0
1777324462961,8800.00,2997.00,260000.00,339.30,0
