Timestamp,SystemLatency
1777266734114,0.0000
1777266734181,117.1412
1777266734215,100.1252
1777266734248,86.7575
1777266734277,77.9663
1777266734335,93.4093
1777266734364,86.0786
1777266734393,79.8622
1777266734420,74.8444
1777266734449,69.3795
1777266734481,65.1395
1777266734514,61.6985
1777266734553,58.9912
1777266734608,57.7966
1777266734646,54.9691
1777266734674,53.0964
1777266734722,51.1121
1777266734752,50.0037
1777266734788,49.1550
1777266734823,48.5286
1777266734861,48.3920
1777266734896,47.7779
1777266734932,47.4077
1777266734972,47.1442
1777266735008,47.0613
1777266735040,47.1787
1777266735080,47.2724
1777266735113,47.5772
1777266735145,47.2903
1777266735180,45.6239
1777266735213,45.1262
1777266735246,44.2858
1777266735280,43.8025
1777266735311,41.2048
1777266735354,38.4758
1777266735383,37.7187
1777266735411,37.9598
1777266735439,38.4086
1777266735466,38.7550
1777266735503,38.9856
1777266735530,38.7351
1777266735558,38.7160
1777266735589,38.2829
1777266735655,37.4010
1777266735691,38.6030
1777266735719,38.0245
1777266735747,37.5407
1777266735796,36.7756
1777266735826,36.8156
1777266735857,36.2795
1777266735888,35.9474
1777266735938,35.3679
1777266735968,35.2215
1777266736000,35.0473
1777266736029,34.3668
1777266736060,33.6468
1777266736092,32.8508
1777266736124,32.6077
1777266736153,32.1694
1777266736184,31.5390
1777266736214,30.9101
1777266736247,30.0365
1777266736298,29.0904
1777266736330,28.4264
1777266736363,28.5600
1777266736390,28.1919
1777266736418,28.1885
1777266736445,28.0123
1777266736493,27.9028
1777266736522,27.9203
1777266736550,28.0223
1777266736580,28.0519
1777266736614,28.2041
1777266736650,28.1928
1777266736686,27.9933
1777266736714,27.6835
1777266736744,27.9955
1777266736796,29.2021
1777266736831,29.5522
1777266736869,29.8043
1777266736905,31.5394
1777266736938,32.4067
1777266736974,33.0908
1777266737010,33.5444
1777266737064,33.0267
1777266737100,33.5689
1777266737136,34.1615
1777266737168,34.6496
1777266737203,35.7920
1777266737236,38.0074
1777266737270,39.4124
1777266737304,39.8784
1777266737338,40.0169
1777266737392,39.3838
1777266737428,39.5640
1777266737463,39.8700
1777266737497,40.3988
1777266737528,41.0371
1777266737561,42.6787
1777266737593,43.2675
1777266737619,43.4886
1777266737643,44.0235
1777266737668,44.4641
1777266737715,44.5711
1777266737749,44.8485
1777266737777,44.9000
1777266737805,44.4144
1777266737833,44.0282
1777266737862,43.4158
1777266737912,42.2902
1777266737941,41.5400
1777266737974,40.9933
1777266738002,40.5806
1777266738028,41.1137
1777266738075,40.2105
1777266738101,39.7025
1777266738136,39.2235
1777266738170,38.9141
1777266738200,37.9334
1777266738229,36.8722
1777266738280,35.7350
1777266738309,34.9495
1777266738338,34.7876
1777266738369,34.8126
1777266738399,34.8560
1777266738428,34.6072
1777266738479,33.9536
1777266738510,33.8003
1777266738540,33.1711
1777266738570,32.4164
1777266738601,31.7192
1777266738631,30.8708
1777266738668,30.2173
1777266738701,29.4922
1777266738733,29.5745
1777266738764,29.5113
1777266738796,29.4410
1777266738828,29.3964
1777266738860,29.3678
1777266738893,29.4455
1777266738929,29.1841
1777266738960,29.0216
1777266738992,28.4456
1777266739045,27.7767
1777266739076,28.6224
1777266739109,29.0273
1777266739142,29.1863
1777266739204,29.9855
1777266739234,31.2377
1777266739261,32.4609
1777266739289,32.7627
1777266739340,32.2599
1777266739369,32.0274
1777266739398,32.0275
1777266739426,31.9664
1777266739454,31.8925
1777266739503,31.3822
1777266739533,31.1641
1777266739562,31.2852
1777266739594,31.9142
1777266739624,32.4903
1777266739674,33.1789
1777266739704,33.4246
1777266739734,33.3967
1777266739765,33.2842
1777266739794,33.2082
1777266739822,32.9685
1777266739873,32.7964
1777266739904,33.4509
1777266739934,33.8259
1777266739965,34.2258
1777266740000,34.7525
1777266740028,35.0455
1777266740057,34.6376
1777266740108,34.1224
1777266740145,34.4063
1777266740179,34.7977
1777266740216,34.6030
1777266740252,34.3275
1777266740289,33.9171
