Timestamp,SystemLatency
1777266734114,0.0000
1777266734169,0.0000
1777266734205,0.0000
1777266734237,0.0000
1777266734268,0.0000
1777266734351,131.9636
1777266734377,59.7687
1777266734421,77.5290
1777266734446,99.8494
1777266734493,150.5997
1777266734522,161.9784
1777266734550,165.9083
1777266734608,155.4550
1777266734654,140.0015
1777266734678,133.2294
1777266734723,127.1597
1777266734747,122.0480
1777266734785,116.8540
1777266734818,112.7402
1777266734858,109.4748
1777266734889,105.8836
1777266734920,102.6749
1777266734951,99.4604
1777266734979,96.3571
1777266735026,93.3346
1777266735057,91.1876
1777266735108,89.3951
1777266735136,87.4391
1777266735165,85.5575
1777266735194,83.6583
1777266735223,81.7338
1777266735272,79.8531
1777266735301,78.4796
1777266735330,77.0646
1777266735379,75.9845
1777266735404,76.6145
1777266735430,73.6283
1777266735455,69.8727
1777266735502,54.9864
1777266735528,46.2659
1777266735555,36.6128
1777266735601,27.7714
1777266735653,26.0400
1777266735683,26.1962
1777266735728,25.9790
1777266735753,25.7838
1777266735779,25.6554
1777266735826,25.0449
1777266735854,24.6052
1777266735901,24.3088
1777266735928,24.4222
1777266735954,24.5012
1777266735981,24.4513
1777266736029,24.3863
1777266736056,24.4293
1777266736083,24.1055
1777266736132,23.2393
1777266736158,23.2974
1777266736185,23.2543
1777266736215,23.2689
1777266736244,23.3220
1777266736292,22.9463
1777266736323,22.8010
1777266736352,22.6286
1777266736380,22.4361
1777266736408,22.1078
1777266736454,21.4557
1777266736481,21.8272
1777266736512,21.7727
1777266736561,21.3740
1777266736591,21.9501
1777266736619,22.0134
1777266736648,22.0246
1777266736675,21.8559
1777266736723,21.1469
1777266736752,21.6840
1777266736779,21.7138
1777266736807,22.0353
1777266736857,21.8389
1777266736885,22.0710
1777266736914,21.9542
1777266736942,21.9631
1777266736971,21.9553
1777266737025,22.1278
1777266737054,22.4413
1777266737083,22.5052
1777266737112,22.8675
1777266737141,22.6648
1777266737190,22.1990
1777266737219,22.5113
1777266737248,22.9017
1777266737277,23.4016
1777266737306,23.1381
1777266737336,22.9642
1777266737387,22.8032
1777266737417,23.2425
1777266737447,23.8359
1777266737478,23.9213
1777266737507,23.9195
1777266737536,24.2093
1777266737593,23.9814
1777266737618,24.0333
1777266737641,24.1821
1777266737664,24.5429
1777266737709,25.6738
1777266737733,25.6082
1777266737777,25.1082
1777266737800,25.0544
1777266737826,24.9125
1777266737872,24.5389
1777266737897,24.3546
1777266737942,23.8882
1777266737969,24.1519
1777266738015,24.2578
1777266738041,24.4387
1777266738067,24.1130
1777266738113,23.7535
1777266738140,24.0179
1777266738166,24.2420
1777266738213,24.0048
1777266738238,23.8077
1777266738269,23.8444
1777266738294,23.8144
1777266738341,23.4282
1777266738367,23.8632
1777266738392,23.7900
1777266738439,23.7476
1777266738464,23.7138
1777266738490,23.5115
1777266738537,23.0754
1777266738562,23.3710
1777266738589,23.2020
1777266738635,22.7979
1777266738667,21.6612
1777266738695,21.5684
1777266738721,21.0636
1777266738769,22.0861
1777266738797,22.1694
1777266738825,22.2959
1777266738873,22.5127
1777266738900,23.1839
1777266738927,23.2403
1777266738955,22.9382
1777266739002,22.7427
1777266739030,22.8296
1777266739057,22.4845
1777266739105,22.4187
1777266739134,22.6817
1777266739198,22.5854
1777266739228,23.2931
1777266739253,22.7942
1777266739298,23.0350
1777266739323,23.4726
1777266739369,23.1231
1777266739395,23.2028
1777266739420,23.0378
1777266739466,22.1807
1777266739491,22.4079
1777266739537,22.5350
1777266739562,22.7187
1777266739589,22.8796
1777266739635,24.8747
1777266739661,25.5957
1777266739689,26.0722
1777266739735,26.1948
1777266739762,25.8366
1777266739788,25.4003
1777266739835,25.6181
1777266739865,26.1810
1777266739889,26.0169
1777266739934,25.4970
