Timestamp,SystemLatency
1777263215430,0.0000
1777263215479,0.0000
1777263215534,0.0000
1777263215562,0.0000
1777263215622,0.0000
1777263215651,217.7536
1777263215697,123.6087
1777263215721,117.3638
1777263215768,143.4976
1777263215793,154.2070
1777263215817,156.8034
1777263215862,160.0560
1777263215887,148.8454
1777263215912,141.3632
1777263215957,132.2492
1777263215981,125.7463
1777263216026,119.5272
1777263216055,115.0315
1777263216087,110.3355
1777263216124,106.8676
1777263216153,103.2023
1777263216183,99.8454
1777263216213,96.7976
1777263216264,93.6137
1777263216292,91.3205
1777263216321,89.0244
1777263216350,86.6844
1777263216399,84.3859
1777263216428,82.7764
1777263216457,81.1403
1777263216506,79.5025
1777263216534,78.2678
1777263216562,77.1381
1777263216591,75.9383
1777263216619,74.6791
1777263216647,73.2472
1777263216674,69.7600
1777263216720,65.2085
1777263216747,64.0559
1777263216773,59.1503
1777263216829,50.4074
1777263216854,34.8168
1777263216879,27.3074
1777263216924,26.4322
1777263216962,26.9388
1777263216989,27.0436
1777263217017,27.2417
1777263217065,26.8142
1777263217093,26.9679
1777263217119,26.8213
1777263217165,26.1534
1777263217191,26.2156
1777263217218,26.1906
1777263217263,25.9921
1777263217289,25.9948
1777263217316,25.5605
1777263217388,25.1004
1777263217419,26.3725
1777263217465,25.7177
1777263217493,25.6310
1777263217521,25.6110
1777263217547,24.9999
1777263217594,24.1351
1777263217621,23.6878
1777263217646,23.5508
1777263217694,23.3591
1777263217722,23.9959
1777263217747,23.8530
1777263217776,23.8756
1777263217823,24.0023
1777263217850,23.9540
1777263217876,23.8932
1777263217921,23.7461
1777263217948,23.8792
1777263217973,23.1057
1777263218021,22.8072
1777263218051,23.3521
1777263218082,23.3757
1777263218109,23.0506
1777263218157,22.7587
1777263218182,23.1704
1777263218209,22.9133
1777263218258,23.0261
1777263218284,23.1917
1777263218312,23.1654
1777263218340,23.5160
1777263218390,23.3016
1777263218417,22.3563
1777263218444,22.5844
1777263218475,22.4754
