Timestamp,SystemLatency
1777321123456,0.0000
1777321123543,141.4156
1777321123596,102.5075
1777321123626,91.8126
1777321123660,90.5485
1777321123687,85.3660
1777321123725,79.5372
1777321123754,76.1117
1777321123784,72.0820
1777321123813,68.4025
1777321123844,64.9360
1777321123891,61.6869
1777321123919,60.0900
1777321123948,58.5255
1777321123978,56.5911
1777321124027,54.6288
1777321124057,53.9646
1777321124088,53.3632
1777321124121,52.6104
1777321124158,52.3123
1777321124188,51.8520
1777321124236,51.3166
1777321124282,51.0258
1777321124310,50.3341
1777321124340,49.6973
1777321124374,49.1825
1777321124409,48.6911
1777321124440,48.2180
1777321124470,47.7261
1777321124504,47.2147
1777321124539,44.4348
1777321124572,44.0556
1777321124604,39.6912
1777321124635,39.0374
1777321124666,36.6825
1777321124716,35.0813
1777321124744,34.2004
1777321124771,33.7419
1777321124819,33.3110
1777321124847,33.2955
1777321124880,33.3440
1777321124909,33.0805
1777321124938,32.5112
1777321124979,32.3804
1777321125005,32.2846
1777321125032,31.9981
1777321125077,30.9512
1777321125103,30.4055
1777321125152,29.7842
1777321125180,29.2454
1777321125205,28.8244
1777321125259,28.2818
1777321125286,26.7550
1777321125312,26.4795
1777321125360,25.8960
1777321125390,25.6562
1777321125422,25.5955
1777321125453,25.3777
1777321125484,25.1055
1777321125514,24.8101
1777321125543,24.3515
1777321125593,23.8275
1777321125625,23.8514
1777321125655,23.9144
1777321125684,23.7603
1777321125719,24.1168
1777321125750,24.0898
1777321125781,24.0449
1777321125811,24.2900
1777321125842,24.0897
1777321125873,23.9954
1777321125920,23.8074
1777321125947,23.7673
1777321125975,23.6623
1777321126024,23.4215
1777321126055,24.0144
1777321126087,24.5423
1777321126120,25.0873
1777321126152,25.2993
1777321126186,25.4617
1777321126217,25.5213
1777321126247,25.9248
1777321126279,25.9925
1777321126308,26.0456
1777321126342,26.2269
1777321126373,26.0002
1777321126404,25.6164
1777321126442,25.0531
1777321126477,25.0151
1777321126509,25.1255
1777321126543,25.3264
1777321126578,25.6727
1777321126611,25.5833
1777321126643,25.3290
1777321126672,25.1385
1777321126703,24.9252
1777321126756,24.7579
1777321126789,25.2409
