Timestamp,SystemTPS,LeaderId
1777321206214,26510.00,1
1777321206253,26345.00,1
1777321206289,26399.00,1
1777321206329,26434.00,1
1777321206370,26395.00,1
1777321206416,26375.00,1
1777321206458,26395.00,1
1777321206500,26337.00,1
1777321206541,26382.00,1
1777321206584,26267.00,1
1777321206624,26379.00,1
1777321206663,26397.00,1
1777321206705,26287.00,1
1777321206748,26419.00,1
1777321206787,26547.00,1
1777321206825,26449.00,1
1777321206865,26507.00,1
1777321206907,26547.00,1
1777321206945,26489.00,1
1777321206983,26707.00,1
1777321207022,26693.00,1
1777321207070,26582.00,1
1777321207120,26788.00,1
1777321207165,26638.00,1
1777321207211,26760.00,1
1777321207259,26610.00,1
1777321207300,26610.00,1
1777321207343,26595.00,1
1777321207384,26599.00,1
1777321207431,26519.00,1
1777321207472,26544.00,1
1777321207516,26504.00,1
1777321207556,26559.00,1
1777321207598,26699.00,1
1777321207645,26684.00,1
1777321207687,26794.00,1
1777321207730,26644.00,1
1777321207774,26794.00,1
1777321207813,26544.00,1
1777321207853,26542.00,1
1777321207895,26514.00,1
1777321207938,26489.00,1
1777321207980,26599.00,1
1777321208021,26609.00,1
1777321208066,26689.00,1
1777321208106,26894.00,1
1777321208146,26934.00,1
1777321208189,27084.00,1
1777321208232,27905.00,1
1777321208277,27945.00,1
1777321208317,28030.00,1
1777321208363,28110.00,1
1777321208410,28315.00,1
1777321208453,29054.00,1
1777321208499,29204.00,1
1777321208549,29284.00,1
1777321208592,29434.00,1
1777321208637,29459.00,1
1777321208680,30320.00,1
1777321208728,30131.00,1
1777321208777,30210.00,1
1777321208819,30265.00,1
1777321208866,30200.00,1
1777321208909,30099.00,1
1777321208949,30071.00,1
1777321208996,29983.00,1
1777321209041,30151.00,1
1777321209085,30061.00,1
1777321209262,29583.00,1
1777321209292,29519.00,1
1777321209320,29519.00,1
1777321209370,29464.00,1
1777321209399,29409.00,1
1777321209428,29409.00,1
1777321209459,29464.00,1
1777321209489,29430.00,1
1777321209519,29427.00,1
1777321209570,29442.00,1
1777321209600,29442.00,1
1777321209630,29387.00,1
1777321209660,29419.00,1
1777321209694,29455.00,1
1777321209724,29463.00,1
1777321209756,29408.00,1
1777321209787,29408.00,1
1777321209839,29423.00,1
1777321209871,29448.00,1
1777321209905,29447.00,1
1777321209937,29600.00,1
1777321209968,29545.00,1
1777321210000,29450.00,1
1777321210033,29505.00,1
1777321210065,29563.00,1
1777321210097,29544.00,1
1777321210129,29538.00,1
1777321210162,29593.00,1
1777321210194,29553.00,1
1777321210225,29503.00,1
1777321210257,29538.00,1
1777321210290,29593.00,1
1777321210329,29471.00,1
1777321210362,29488.00,1
1777321210396,29543.00,1
1777321210430,29563.00,1
1777321210464,29533.00,1
1777321210499,29548.00,1
1777321210533,29585.00,1
1777321210569,29538.00,1
1777321210603,29388.00,1
1777321210638,29494.00,1
1777321210673,29507.00,1
1777321210708,29507.00,1
1777321210743,29547.00,1
1777321210778,29521.00,1
1777321210814,29371.00,1
1777321210850,29436.00,1
1777321210885,29491.00,1
1777321210926,29531.00,1
1777321210962,29568.00,1
1777321210998,29476.00,1
1777321211035,29541.00,1
1777321211072,29581.00,1
1777321211108,29571.00,1
1777321211150,29381.00,1
1777321211187,29483.00,1
1777321211227,29579.00,1
1777321211264,29529.00,1
1777321211301,29546.00,1
1777321211339,29616.00,1
1777321211375,29567.00,1
