Timestamp,SystemLatency
1777321123456,0.0000
1777321123505,131.0000
1777321123552,89.8958
1777321123581,76.0207
1777321123606,69.9347
1777321123632,68.3660
1777321123694,64.5859
1777321123746,60.4377
1777321123771,56.7830
1777321123820,53.0918
1777321123850,51.6161
1777321123874,49.7397
1777321123900,47.7572
1777321123945,45.5469
1777321123990,44.1088
1777321124014,43.4525
1777321124041,42.5306
1777321124072,41.8314
1777321124123,40.8145
1777321124150,40.7665
1777321124182,40.6102
1777321124235,40.5864
1777321124281,41.3348
1777321124309,40.8835
1777321124337,40.4099
1777321124365,39.8767
1777321124395,39.2064
1777321124424,38.5070
1777321124456,37.9969
1777321124505,37.4001
1777321124536,35.0600
1777321124567,33.3483
1777321124597,32.7949
1777321124628,31.5673
1777321124682,31.9365
1777321124708,30.0920
1777321124736,29.7573
1777321124783,30.0812
1777321124809,30.2534
1777321124857,29.9549
1777321124883,30.4819
1777321124907,30.8703
1777321124932,31.4332
1777321124979,32.3802
1777321125003,32.1504
1777321125050,31.8703
1777321125075,31.9913
1777321125099,32.1185
1777321125143,31.2621
1777321125167,31.0055
1777321125211,30.2503
1777321125257,30.2691
1777321125280,28.8271
1777321125323,28.4072
1777321125346,28.4792
1777321125390,27.9800
1777321125416,28.2694
1777321125461,29.1120
1777321125488,29.4714
1777321125515,29.2759
1777321125545,28.7274
1777321125593,28.0899
1777321125622,28.0880
1777321125647,27.9621
1777321125673,27.1742
1777321125722,26.5259
1777321125747,26.6870
1777321125772,26.4825
1777321125816,26.3840
1777321125842,26.2603
1777321125887,25.5754
1777321125911,25.4270
1777321125956,24.5898
1777321125981,24.2391
1777321126027,24.0412
1777321126052,24.5665
1777321126077,24.4463
1777321126105,24.2402
1777321126154,24.9515
1777321126184,25.2597
1777321126213,25.7519
1777321126242,25.6753
1777321126274,25.0237
1777321126304,25.1434
1777321126354,24.8678
1777321126382,25.4359
1777321126411,25.3471
1777321126442,25.1681
1777321126474,24.8091
1777321126504,24.5622
1777321126535,24.6276
1777321126586,25.0182
1777321126613,24.9460
1777321126639,24.9266
1777321126665,25.0268
1777321126714,24.9867
1777321126746,25.1297
1777321126776,25.3661
1777321126806,25.2483
1777321126857,24.8161
1777321126887,25.3841
1777321126916,25.6191
1777321126943,25.9836
1777321126974,25.9294
1777321127003,25.9342
1777321127055,25.7820
1777321127088,25.8956
1777321127118,26.4039
1777321127150,26.6354
1777321127181,26.4937
1777321127212,26.3591
1777321127241,26.4162
1777321127273,26.4725
1777321127334,27.0198
1777321127359,27.0154
1777321127385,26.7304
1777321127430,26.4610
1777321127459,26.5921
1777321127490,26.6124
1777321127520,26.6249
1777321127547,26.3795
1777321127595,26.5853
1777321127626,26.7826
1777321127654,27.0342
1777321127684,27.4087
1777321127715,27.2212
1777321127765,26.6853
1777321127793,26.7288
1777321127821,26.8088
1777321127851,27.3046
1777321127897,27.3327
1777321127923,27.1952
1777321127952,27.2953
1777321127983,27.4343
1777321128030,27.8602
1777321128057,28.0156
1777321128083,27.5681
1777321128130,26.9168
1777321128157,26.6822
1777321128183,26.9190
1777321128231,27.7931
1777321128263,28.1654
1777321128292,28.2402
1777321128319,28.2467
1777321128367,27.6965
1777321128396,28.2211
1777321128423,28.6720
1777321128450,28.6998
1777321128477,28.5792
1777321128525,28.2371
1777321128552,28.5578
1777321128593,28.3156
1777321128620,28.2386
1777321128674,27.9480
1777321128704,28.7514
1777321128734,29.4126
1777321128764,30.2571
1777321128792,30.4820
1777321128821,30.8164
1777321128853,30.8779
1777321128883,30.3750
1777321128915,29.7409
1777321128965,30.0012
1777321128997,30.1491
1777321129025,30.4813
1777321129055,30.2971
1777321129118,30.3714
1777321129183,33.1491
1777321129209,34.3086
1777321129259,33.3551
1777321129282,33.5236
1777321129308,33.1414
1777321129356,33.5440
1777321129383,33.4723
1777321129410,33.0938
1777321129459,34.0402
1777321129485,34.7771
1777321129511,34.4874
1777321129539,34.1013
1777321129586,33.6837
1777321129615,33.9310
1777321129642,34.1229
1777321129690,33.6459
1777321129717,33.1359
1777321129745,32.5743
1777321129774,32.0318
1777321129821,32.0467
1777321129851,32.2000
1777321129877,32.1770
1777321129904,32.0747
1777321129952,31.8130
1777321129979,31.9800
1777321130007,31.2939
1777321130035,30.6916
1777321130085,30.3078
1777321130115,30.3947
1777321130143,30.2899
1777321130173,30.0154
1777321130222,27.5513
